Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
3824.5;4.197;0.000;AUTO;ON;OFF;8
3825.5;4.198;0.000;AUTO;ON;OFF;8
3826.5;4.198;0.000;AUTO;ON;OFF;8
3827.5;4.198;0.000;AUTO;ON;OFF;8
3828.4;4.197;0.000;AUTO;ON;OFF;8
3829.6;4.198;0.000;AUTO;ON;OFF;8
3830.6;4.198;0.000;AUTO;ON;OFF;8
3831.6;4.197;0.000;AUTO;ON;OFF;8
3832.6;4.198;0.000;AUTO;ON;OFF;8
3833.6;4.198;0.000;AUTO;ON;OFF;8
3834.6;4.197;0.000;AUTO;ON;OFF;8
3835.6;4.197;0.000;AUTO;ON;OFF;8
3836.5;4.197;0.000;AUTO;ON;OFF;8
3837.7;4.198;0.000;AUTO;ON;OFF;8
3838.7;4.198;0.000;AUTO;ON;OFF;8
3839.7;4.198;0.000;AUTO;ON;OFF;8
3840.7;4.198;0.000;AUTO;ON;OFF;8
3841.7;4.198;0.000;AUTO;ON;OFF;8
3842.7;4.196;0.000;AUTO;ON;OFF;8
3843.7;4.198;0.000;AUTO;ON;OFF;8
3844.6;4.198;0.000;AUTO;ON;OFF;8
3845.8;4.198;0.000;AUTO;ON;OFF;8
3846.8;4.197;0.000;AUTO;ON;OFF;8
3847.8;4.197;0.000;AUTO;ON;OFF;8
3848.8;4.197;0.000;AUTO;ON;OFF;8
3849.8;4.198;0.000;AUTO;ON;OFF;8
3850.8;4.198;0.000;AUTO;ON;OFF;8
3851.8;4.198;0.000;AUTO;ON;OFF;8
3852.7;4.198;0.000;AUTO;ON;OFF;8
3853.8;4.198;0.000;AUTO;ON;OFF;8
3854.8;4.198;0.000;AUTO;ON;OFF;8
3855.8;4.197;0.000;AUTO;ON;OFF;8
3856.9;4.198;0.000;AUTO;ON;OFF;8
3857.9;4.198;0.000;AUTO;ON;OFF;8
3858.9;4.197;0.000;AUTO;ON;OFF;8
3859.7;4.197;0.000;AUTO;ON;OFF;8
3860.9;4.198;0.000;AUTO;ON;OFF;8
3861.9;4.198;0.000;AUTO;ON;OFF;8
3863.0;4.198;0.000;AUTO;ON;OFF;8
3864.0;4.198;0.000;AUTO;ON;OFF;8
3865.0;4.198;0.000;AUTO;ON;OFF;8
3866.0;4.197;0.000;AUTO;ON;OFF;8
3867.0;4.197;0.000;AUTO;ON;OFF;8
3868.1;4.198;0.000;AUTO;ON;OFF;8
3869.0;4.198;0.000;AUTO;ON;OFF;8
3870.1;4.198;0.000;AUTO;ON;OFF;8
3871.1;4.197;0.000;AUTO;ON;OFF;8
3872.1;4.198;0.000;AUTO;ON;OFF;8
3873.1;4.198;0.000;AUTO;ON;OFF;8
3874.1;4.198;0.000;AUTO;ON;OFF;8
3875.1;4.197;0.000;AUTO;ON;OFF;8
3876.0;4.197;0.000;AUTO;ON;OFF;8
3877.1;4.198;0.000;AUTO;ON;OFF;8
3878.2;4.198;0.000;AUTO;ON;OFF;8
3879.2;4.198;0.000;AUTO;ON;OFF;8
3880.2;4.198;0.000;AUTO;ON;OFF;8
3881.2;4.198;0.000;AUTO;ON;OFF;8
3882.2;4.198;0.000;AUTO;ON;OFF;8
3883.2;4.198;0.000;AUTO;ON;OFF;8
3884.0;4.198;0.000;AUTO;ON;OFF;8
3885.2;4.198;0.000;AUTO;ON;OFF;8
3886.2;4.198;0.000;AUTO;ON;OFF;8
3887.3;4.198;0.000;AUTO;ON;OFF;8
3888.3;4.198;0.000;AUTO;ON;OFF;8
3889.3;4.198;0.000;AUTO;ON;OFF;8
3890.3;4.198;0.000;AUTO;ON;OFF;8
3891.3;4.198;0.000;AUTO;ON;OFF;8
3892.2;4.198;0.000;AUTO;ON;OFF;8
3893.3;4.198;0.000;AUTO;ON;OFF;8
3894.3;4.198;0.000;AUTO;ON;OFF;8
3895.4;4.198;0.000;AUTO;ON;OFF;8
3896.4;4.198;0.000;AUTO;ON;OFF;8
3897.4;4.199;0.000;AUTO;ON;OFF;8
3898.4;4.198;0.000;AUTO;ON;OFF;8
3899.4;4.198;0.000;AUTO;ON;OFF;8
3900.3;4.198;0.000;AUTO;ON;OFF;8
3901.4;4.198;0.000;AUTO;ON;OFF;8
3902.5;4.198;0.000;AUTO;ON;OFF;8
3903.5;4.198;0.000;AUTO;ON;OFF;8
3904.5;4.198;0.000;AUTO;ON;OFF;8
3905.5;4.198;0.000;AUTO;ON;OFF;8
3906.5;4.198;0.000;AUTO;ON;OFF;8
3907.5;4.198;0.000;AUTO;ON;OFF;8
3908.4;4.198;0.000;AUTO;ON;OFF;8
3909.5;4.198;0.000;AUTO;ON;OFF;8
3910.5;4.198;0.000;AUTO;ON;OFF;8
3911.6;4.198;0.000;AUTO;ON;OFF;8
3912.6;4.198;0.000;AUTO;ON;OFF;8
3913.6;4.198;0.000;AUTO;ON;OFF;8
3914.6;4.198;0.000;AUTO;ON;OFF;8
3915.6;4.198;0.000;AUTO;ON;OFF;8
3916.5;4.198;0.000;AUTO;ON;OFF;8
3917.6;4.198;0.000;AUTO;ON;OFF;8
3918.7;4.198;0.000;AUTO;ON;OFF;8
3919.7;4.198;0.000;AUTO;ON;OFF;8
3920.7;4.198;0.000;AUTO;ON;OFF;8
3921.7;4.198;0.000;AUTO;ON;OFF;8
3922.7;4.198;0.000;AUTO;ON;OFF;8
3923.7;4.198;0.000;AUTO;ON;OFF;8
3924.7;4.198;0.000;AUTO;ON;OFF;8
3925.7;4.198;0.000;AUTO;ON;OFF;8
3926.7;4.198;0.000;AUTO;ON;OFF;8
3927.8;4.198;0.000;AUTO;ON;OFF;8
3928.8;4.198;0.000;AUTO;ON;OFF;8
3929.8;4.198;0.000;AUTO;ON;OFF;8
3930.8;4.198;0.000;AUTO;ON;OFF;8
3931.6;4.198;0.000;AUTO;ON;OFF;8
3932.8;4.199;0.000;AUTO;ON;OFF;8
3933.8;4.199;0.000;AUTO;ON;OFF;8
3934.8;4.198;0.000;AUTO;ON;OFF;8
3935.8;4.198;0.000;AUTO;ON;OFF;8
3936.9;4.198;0.000;AUTO;ON;OFF;8
3937.9;4.198;0.000;AUTO;ON;OFF;8
3938.9;4.198;0.000;AUTO;ON;OFF;8
3939.7;4.198;0.000;AUTO;ON;OFF;8
3940.9;4.198;0.000;AUTO;ON;OFF;8
3941.9;4.198;0.000;AUTO;ON;OFF;8
3942.9;4.198;0.000;AUTO;ON;OFF;8
3943.9;4.198;0.000;AUTO;ON;OFF;8
3944.9;4.198;0.000;AUTO;ON;OFF;8
3945.9;4.198;0.000;AUTO;ON;OFF;8
3947.0;4.198;0.000;AUTO;ON;OFF;8
3947.9;4.199;0.000;AUTO;ON;OFF;8
3949.0;4.199;0.000;AUTO;ON;OFF;8
3950.0;4.198;0.000;AUTO;ON;OFF;8
3951.0;4.198;0.000;AUTO;ON;OFF;8
3952.0;4.198;0.000;AUTO;ON;OFF;8
3953.1;4.198;0.000;AUTO;ON;OFF;8
3954.1;4.198;0.000;AUTO;ON;OFF;8
3955.1;4.198;0.000;AUTO;ON;OFF;8
3956.0;4.199;0.000;AUTO;ON;OFF;8
3957.1;4.199;0.000;AUTO;ON;OFF;8
3958.1;4.198;0.000;AUTO;ON;OFF;8
3959.1;4.198;0.000;AUTO;ON;OFF;8
3960.1;4.198;0.000;AUTO;ON;OFF;8
3961.1;4.199;0.000;AUTO;ON;OFF;8
3962.1;4.198;0.000;AUTO;ON;OFF;8
3963.2;4.199;0.000;AUTO;ON;OFF;8
3964.1;4.198;0.000;AUTO;ON;OFF;8
3965.2;4.198;0.000;AUTO;ON;OFF;8
3966.2;4.198;0.000;AUTO;ON;OFF;8
3967.2;4.198;0.000;AUTO;ON;OFF;8
3968.2;4.198;0.000;AUTO;ON;OFF;8
3969.2;4.198;0.000;AUTO;ON;OFF;8
3970.3;4.198;0.000;AUTO;ON;OFF;8
3971.3;4.198;0.000;AUTO;ON;OFF;8
3972.2;4.197;0.000;AUTO;ON;OFF;8
3973.3;4.197;0.000;AUTO;ON;OFF;8
3974.3;4.197;0.000;AUTO;ON;OFF;8
3975.3;4.197;0.000;AUTO;ON;OFF;8
3976.3;4.198;0.000;AUTO;ON;OFF;8
3977.3;4.198;0.000;AUTO;ON;OFF;8
3978.3;4.198;0.000;AUTO;ON;OFF;8
3979.2;4.198;0.000;AUTO;ON;OFF;8
3980.3;4.198;0.000;AUTO;ON;OFF;8
3981.4;4.198;0.000;AUTO;ON;OFF;8
3982.4;4.198;0.000;AUTO;ON;OFF;8
3983.4;4.198;0.000;AUTO;ON;OFF;8
3984.4;4.198;0.000;AUTO;ON;OFF;8
3985.4;4.198;0.000;AUTO;ON;OFF;8
3986.4;4.198;0.000;AUTO;ON;OFF;8
3987.3;4.197;0.000;AUTO;ON;OFF;8
3988.4;4.197;0.000;AUTO;ON;OFF;8
3989.5;4.198;0.000;AUTO;ON;OFF;8
3990.5;4.198;0.000;AUTO;ON;OFF;8
3991.5;4.198;0.000;AUTO;ON;OFF;8
3992.5;4.198;0.000;AUTO;ON;OFF;8
3993.5;4.198;0.000;AUTO;ON;OFF;8
3994.5;4.198;0.000;AUTO;ON;OFF;8
3995.5;4.198;0.000;AUTO;ON;OFF;8
3996.5;4.198;0.000;AUTO;ON;OFF;8
3997.5;4.198;0.000;AUTO;ON;OFF;8
3998.6;4.198;0.000;AUTO;ON;OFF;8
3999.6;4.199;0.000;AUTO;ON;OFF;8
4000.6;4.198;0.000;AUTO;ON;OFF;8
4001.6;4.198;0.000;AUTO;ON;OFF;8
4002.4;4.198;0.000;AUTO;ON;OFF;8
4003.5;4.198;0.000;AUTO;ON;OFF;8
4004.6;4.198;0.000;AUTO;ON;OFF;8
4005.6;4.198;0.000;AUTO;ON;OFF;8
4006.6;4.198;0.000;AUTO;ON;OFF;8
4007.6;4.198;0.000;AUTO;ON;OFF;8
4008.7;4.199;0.000;AUTO;ON;OFF;8
4009.7;4.198;0.000;AUTO;ON;OFF;8
4010.5;4.198;0.000;AUTO;ON;OFF;8
4011.7;4.198;0.000;AUTO;ON;OFF;8
4012.7;4.198;0.000;AUTO;ON;OFF;8
4013.7;4.198;0.000;AUTO;ON;OFF;8
4014.8;4.198;0.000;AUTO;ON;OFF;8
4015.8;4.198;0.000;AUTO;ON;OFF;8
4016.8;4.198;0.000;AUTO;ON;OFF;8
4017.8;4.199;0.000;AUTO;ON;OFF;8
4018.6;4.199;0.000;AUTO;ON;OFF;8
4019.8;4.199;0.000;AUTO;ON;OFF;8
4020.8;4.199;0.000;AUTO;ON;OFF;8
4021.8;4.198;0.000;AUTO;ON;OFF;8
4022.8;4.198;0.000;AUTO;ON;OFF;8
4023.8;4.198;0.000;AUTO;ON;OFF;8
4024.9;4.199;0.000;AUTO;ON;OFF;8
4025.9;4.198;0.000;AUTO;ON;OFF;8
4026.7;4.198;0.000;AUTO;ON;OFF;8
4027.9;4.198;0.000;AUTO;ON;OFF;8
4028.9;4.199;0.000;AUTO;ON;OFF;8
4029.9;4.198;0.000;AUTO;ON;OFF;8
4030.9;4.199;0.000;AUTO;ON;OFF;8
4031.9;4.198;0.000;AUTO;ON;OFF;8
4032.9;4.198;0.000;AUTO;ON;OFF;8
4033.9;4.198;0.000;AUTO;ON;OFF;8
4034.9;4.199;0.000;AUTO;ON;OFF;8
4036.0;4.199;0.000;AUTO;ON;OFF;8
4037.0;4.198;0.000;AUTO;ON;OFF;8
4038.0;4.198;0.000;AUTO;ON;OFF;8
4039.0;4.198;0.000;AUTO;ON;OFF;8
4040.0;4.199;0.000;AUTO;ON;OFF;8
4041.0;4.200;0.000;AUTO;ON;OFF;8
4041.8;4.199;0.000;AUTO;ON;OFF;8
4043.0;4.199;0.000;AUTO;ON;OFF;8
4044.1;4.199;0.000;AUTO;ON;OFF;8
4045.1;4.199;0.000;AUTO;ON;OFF;8
4046.1;4.200;0.000;AUTO;ON;OFF;8
4047.1;4.199;0.000;AUTO;ON;OFF;8
4048.1;4.200;0.000;AUTO;ON;OFF;8
4049.1;4.200;0.000;AUTO;ON;OFF;8
4049.9;4.200;0.000;AUTO;ON;OFF;8
4051.1;4.200;0.000;AUTO;ON;OFF;8
4052.2;4.200;0.000;AUTO;ON;OFF;8
4053.2;4.200;0.000;AUTO;OFF;ON;9
4054.2;3.997;0.000;MANUAL;OFF;OFF;9
4055.2;3.995;0.000;MANUAL;OFF;OFF;9
4056.2;3.990;0.000;MANUAL;OFF;OFF;9
4057.2;3.988;0.000;MANUAL;OFF;OFF;9
4058.1;3.986;0.000;MANUAL;OFF;OFF;9
4059.2;3.984;0.000;MANUAL;OFF;OFF;9
4060.3;3.984;0.000;MANUAL;OFF;OFF;9
4061.3;3.981;0.000;MANUAL;OFF;OFF;9
4062.3;3.979;0.000;MANUAL;OFF;OFF;9
4063.3;3.977;0.000;MANUAL;OFF;OFF;9
4064.3;3.976;0.000;MANUAL;OFF;OFF;9
4065.3;3.974;0.000;MANUAL;OFF;OFF;9
4066.2;3.972;0.000;MANUAL;OFF;OFF;9
4067.3;3.972;0.000;MANUAL;OFF;OFF;9
4068.3;3.970;0.000;MANUAL;OFF;OFF;9
4069.4;3.969;0.000;MANUAL;OFF;OFF;9
4070.4;3.967;0.000;MANUAL;OFF;OFF;9
4071.4;3.966;0.000;MANUAL;OFF;OFF;9
4072.4;3.964;0.000;MANUAL;OFF;OFF;9
4073.4;3.962;0.000;MANUAL;OFF;OFF;9
4074.3;3.962;0.000;MANUAL;OFF;OFF;9
4075.4;3.962;0.000;MANUAL;OFF;OFF;9
4076.4;3.960;0.000;MANUAL;OFF;OFF;9
4077.4;3.959;0.000;MANUAL;OFF;OFF;9
4078.5;3.957;0.000;MANUAL;OFF;OFF;9
4079.5;3.955;0.000;MANUAL;OFF;OFF;9
4080.5;3.955;0.000;MANUAL;OFF;OFF;9
4081.5;3.954;0.000;MANUAL;OFF;OFF;9
4082.4;3.952;0.000;MANUAL;OFF;OFF;9
4083.5;3.952;0.000;MANUAL;OFF;OFF;9
4084.6;3.951;0.000;MANUAL;OFF;OFF;9
4085.6;3.950;0.000;MANUAL;OFF;OFF;9
4086.6;3.948;0.000;MANUAL;OFF;OFF;9
4087.6;3.947;0.000;MANUAL;OFF;OFF;9
4088.6;3.947;0.000;MANUAL;OFF;OFF;9
4089.6;3.945;0.000;MANUAL;OFF;OFF;9
4090.5;3.944;0.000;MANUAL;OFF;OFF;9
4091.6;3.944;0.000;MANUAL;OFF;OFF;9
4092.6;3.943;0.000;MANUAL;OFF;OFF;9
4093.6;3.941;0.000;MANUAL;OFF;OFF;9
4094.7;3.940;0.000;MANUAL;OFF;OFF;9
4095.7;3.940;0.000;MANUAL;OFF;OFF;9
4096.7;3.938;0.000;MANUAL;OFF;OFF;9
4097.5;3.936;0.000;MANUAL;OFF;OFF;9
4098.7;3.936;0.000;MANUAL;OFF;OFF;9
4099.7;3.936;0.000;MANUAL;OFF;OFF;9
4100.7;3.934;0.000;MANUAL;OFF;OFF;9
4101.7;3.933;0.000;MANUAL;OFF;OFF;9
4102.8;3.933;0.000;MANUAL;OFF;OFF;9
4103.8;3.932;0.000;MANUAL;OFF;OFF;9
4104.8;3.930;0.000;MANUAL;OFF;OFF;9
4105.6;3.929;0.000;MANUAL;OFF;OFF;9
4106.8;3.928;0.000;MANUAL;OFF;OFF;9
4107.8;3.928;0.000;MANUAL;OFF;OFF;9
4108.8;3.927;0.000;MANUAL;OFF;OFF;9
4109.8;3.926;0.000;MANUAL;OFF;OFF;9
4110.8;3.925;0.000;MANUAL;OFF;OFF;9
4111.9;3.924;0.000;MANUAL;OFF;OFF;9
4112.9;3.923;0.000;MANUAL;OFF;OFF;9
4113.7;3.922;0.000;MANUAL;OFF;OFF;9
4114.9;3.922;0.000;MANUAL;OFF;OFF;9
4115.9;3.921;0.000;MANUAL;OFF;OFF;9
4116.9;3.920;0.000;MANUAL;OFF;OFF;9
4117.9;3.919;0.000;AUTO;OFF;ON;9
4119.0;3.723;0.540;AUTO;OFF;ON;9
4120.0;3.714;0.540;AUTO;OFF;ON;9
4121.0;3.707;0.540;AUTO;OFF;ON;9
4121.9;3.701;0.540;AUTO;OFF;ON;9
4123.0;3.701;0.540;AUTO;OFF;ON;9
4124.0;3.695;0.540;AUTO;OFF;ON;9
4125.0;3.689;0.540;AUTO;OFF;ON;9
4126.0;3.683;0.540;AUTO;OFF;ON;9
4127.0;3.678;0.540;AUTO;OFF;ON;9
4128.1;3.674;0.540;AUTO;OFF;ON;9
4129.1;3.669;0.540;AUTO;OFF;ON;9
4130.0;3.664;0.540;AUTO;OFF;ON;9
4131.1;3.664;0.540;AUTO;OFF;ON;9
4132.1;3.659;0.540;AUTO;OFF;ON;9
4133.1;3.655;0.540;AUTO;OFF;ON;9
4134.1;3.651;0.540;AUTO;OFF;ON;9
4135.1;3.647;0.540;AUTO;OFF;ON;9
4136.1;3.643;0.540;AUTO;OFF;ON;9
4137.2;3.640;0.540;AUTO;OFF;ON;9
4138.1;3.636;0.540;AUTO;OFF;ON;9
4139.2;3.636;0.540;AUTO;OFF;ON;9
4140.2;3.633;0.540;AUTO;OFF;ON;9
4141.2;3.629;0.540;AUTO;OFF;ON;9
4142.2;3.627;0.540;AUTO;OFF;ON;9
4143.2;3.624;0.540;AUTO;OFF;ON;9
4144.2;3.621;0.540;AUTO;OFF;ON;9
4145.1;3.618;0.540;AUTO;OFF;ON;9
4146.2;3.616;0.540;AUTO;OFF;ON;9
4147.3;3.616;0.540;AUTO;OFF;ON;9
4148.3;3.613;0.540;AUTO;OFF;ON;9
4149.3;3.610;0.540;AUTO;OFF;ON;9
4150.3;3.609;0.540;AUTO;OFF;ON;9
4151.3;3.606;0.540;AUTO;OFF;ON;9
4152.3;3.604;0.540;AUTO;OFF;ON;9
4153.2;3.602;0.540;AUTO;OFF;ON;9
4154.4;3.602;0.540;AUTO;OFF;ON;9
4155.4;3.599;0.540;AUTO;OFF;ON;9
4156.4;3.598;0.540;AUTO;OFF;ON;9
4157.4;3.596;0.540;AUTO;OFF;ON;9
4158.4;3.594;0.540;AUTO;OFF;ON;9
4159.4;3.591;0.540;AUTO;OFF;ON;9
4160.4;3.590;0.540;AUTO;OFF;ON;9
4161.3;3.588;0.540;AUTO;OFF;ON;9
4162.5;3.588;0.540;AUTO;OFF;ON;9
4163.5;3.586;0.540;AUTO;OFF;ON;9
4164.5;3.584;0.540;AUTO;OFF;ON;9
4165.5;3.582;0.540;AUTO;OFF;ON;9
4166.5;3.580;0.540;AUTO;OFF;ON;9
4167.5;3.579;0.540;AUTO;OFF;ON;9
4168.5;3.577;0.540;AUTO;OFF;ON;9
4169.4;3.575;0.540;AUTO;OFF;ON;9
4170.6;3.575;0.540;AUTO;OFF;ON;9
4171.6;3.573;0.540;AUTO;OFF;ON;9
4172.6;3.571;0.540;AUTO;OFF;ON;9
4173.6;3.570;0.530;AUTO;OFF;ON;9
4174.6;3.569;0.540;AUTO;OFF;ON;9
4175.6;3.566;0.540;AUTO;OFF;ON;9
4176.6;3.565;0.540;AUTO;OFF;ON;9
4177.5;3.564;0.540;AUTO;OFF;ON;9
4178.7;3.564;0.540;AUTO;OFF;ON;9
4179.7;3.562;0.540;AUTO;OFF;ON;9
4180.7;3.560;0.536;AUTO;OFF;ON;9
4181.7;3.558;0.529;AUTO;OFF;ON;9
4182.7;3.557;0.540;AUTO;OFF;ON;9
4183.7;3.556;0.540;AUTO;OFF;ON;9
4184.5;3.554;0.540;AUTO;OFF;ON;9
4185.7;3.553;0.540;AUTO;OFF;ON;9
4186.7;3.553;0.540;AUTO;OFF;ON;9
4187.7;3.551;0.540;AUTO;OFF;ON;9
4188.8;3.550;0.540;AUTO;OFF;ON;9
4189.8;3.548;0.540;AUTO;OFF;ON;9
4190.8;3.546;0.540;AUTO;OFF;ON;9
4191.8;3.545;0.540;AUTO;OFF;ON;9
4192.6;3.543;0.540;AUTO;OFF;ON;9
4193.8;3.542;0.540;AUTO;OFF;ON;9
4194.8;3.542;0.540;AUTO;OFF;ON;9
4195.9;3.541;0.540;AUTO;OFF;ON;9
4196.9;3.539;0.540;AUTO;OFF;ON;9
4197.9;3.538;0.540;AUTO;OFF;ON;9
4198.9;3.536;0.540;AUTO;OFF;ON;9
4199.9;3.534;0.540;AUTO;OFF;ON;9
4200.7;3.533;0.540;AUTO;OFF;ON;9
4201.9;3.532;0.540;AUTO;OFF;ON;9
4203.0;3.532;0.540;AUTO;OFF;ON;9
4204.0;3.531;0.540;AUTO;OFF;ON;9
4205.0;3.529;0.540;AUTO;OFF;ON;9
4206.0;3.528;0.540;AUTO;OFF;ON;9
4207.0;3.526;0.540;AUTO;OFF;ON;9
4208.0;3.524;0.540;AUTO;OFF;ON;9
4208.9;3.523;0.540;AUTO;OFF;ON;9
4210.0;3.523;0.540;AUTO;OFF;ON;9
4211.0;3.522;0.540;AUTO;OFF;ON;9
4212.0;3.520;0.540;AUTO;OFF;ON;9
4213.1;3.519;0.540;AUTO;OFF;ON;9
4214.1;3.517;0.540;AUTO;OFF;ON;9
4215.1;3.516;0.540;AUTO;OFF;ON;9
4216.1;3.515;0.540;AUTO;OFF;ON;9
4217.0;3.513;0.540;AUTO;OFF;ON;9
4218.1;3.513;0.540;AUTO;OFF;ON;9
4219.1;3.512;0.540;AUTO;OFF;ON;9
4220.1;3.511;0.540;AUTO;OFF;ON;9
4221.2;3.509;0.540;AUTO;OFF;ON;9
4222.2;3.508;0.540;AUTO;OFF;ON;9
4223.2;3.506;0.540;AUTO;OFF;ON;9
4224.2;3.505;0.540;AUTO;OFF;ON;9
4225.1;3.503;0.540;AUTO;OFF;ON;9
4226.2;3.503;0.540;AUTO;OFF;ON;9
4227.2;3.502;0.540;AUTO;OFF;ON;9
4228.2;3.501;0.540;AUTO;OFF;ON;9
4229.2;3.499;0.540;AUTO;OFF;ON;9
4230.3;3.498;0.540;AUTO;OFF;ON;9
4231.3;3.497;0.540;AUTO;OFF;ON;9
4232.1;3.495;0.540;AUTO;OFF;ON;9
4233.2;3.494;0.540;AUTO;OFF;ON;9
4234.3;3.494;0.540;AUTO;OFF;ON;9
4235.3;3.493;0.540;AUTO;OFF;ON;9
4236.3;3.491;0.540;AUTO;OFF;ON;9
4237.4;3.490;0.540;AUTO;OFF;ON;9
4238.4;3.489;0.540;AUTO;OFF;ON;9
4239.4;3.487;0.540;AUTO;OFF;ON;9
4240.2;3.486;0.540;AUTO;OFF;ON;9
4241.3;3.484;0.540;AUTO;OFF;ON;9
4242.4;3.484;0.540;AUTO;OFF;ON;9
4243.4;3.483;0.540;AUTO;OFF;ON;9
4244.4;3.482;0.540;AUTO;OFF;ON;9
4245.4;3.480;0.540;AUTO;OFF;ON;9
4246.4;3.479;0.540;AUTO;OFF;ON;9
4247.5;3.478;0.540;AUTO;OFF;ON;9
4248.3;3.476;0.540;AUTO;OFF;ON;9
4249.5;3.475;0.540;AUTO;OFF;ON;9
4250.5;3.475;0.540;AUTO;OFF;ON;9
4251.5;3.473;0.540;AUTO;OFF;ON;9
4252.5;3.472;0.540;AUTO;OFF;ON;9
4253.5;3.470;0.540;AUTO;OFF;ON;9
4254.5;3.469;0.540;AUTO;OFF;ON;9
4255.6;3.468;0.540;AUTO;OFF;ON;9
4256.4;3.467;0.540;AUTO;OFF;ON;9
4257.6;3.467;0.540;AUTO;OFF;ON;9
4258.6;3.465;0.540;AUTO;OFF;ON;9
4259.6;3.463;0.540;AUTO;OFF;ON;9
4260.6;3.462;0.540;AUTO;OFF;ON;9
4261.6;3.460;0.540;AUTO;OFF;ON;9
4262.6;3.460;0.540;AUTO;OFF;ON;9
4263.6;3.458;0.540;AUTO;OFF;ON;9
4264.6;3.456;0.540;AUTO;OFF;ON;9
4265.7;3.456;0.540;AUTO;OFF;ON;9
4266.7;3.455;0.540;AUTO;OFF;ON;9
4267.7;3.454;0.540;AUTO;OFF;ON;9
4268.7;3.452;0.540;AUTO;OFF;ON;9
4269.7;3.451;0.540;AUTO;OFF;ON;9
4270.7;3.449;0.540;AUTO;OFF;ON;9
4271.8;3.448;0.540;AUTO;OFF;ON;9
4272.7;3.446;0.540;AUTO;OFF;ON;9
4273.8;3.446;0.540;AUTO;OFF;ON;9
4274.8;3.445;0.540;AUTO;OFF;ON;9
4275.8;3.444;0.540;AUTO;OFF;ON;9
4276.8;3.442;0.540;AUTO;OFF;ON;9
4277.8;3.441;0.540;AUTO;OFF;ON;9
4278.8;3.439;0.540;AUTO;OFF;ON;9
4279.8;3.438;0.540;AUTO;OFF;ON;9
4280.8;3.436;0.540;AUTO;OFF;ON;9
4281.9;3.436;0.540;AUTO;OFF;ON;9
4282.9;3.435;0.540;AUTO;OFF;ON;9
4283.9;3.433;0.540;AUTO;OFF;ON;9
4284.9;3.432;0.540;AUTO;OFF;ON;9
4285.9;3.430;0.540;AUTO;OFF;ON;9
4286.9;3.428;0.540;AUTO;OFF;ON;9
4287.8;3.427;0.540;AUTO;OFF;ON;9
4288.9;3.426;0.540;AUTO;OFF;ON;9
4289.9;3.426;0.540;AUTO;OFF;ON;9
4291.0;3.424;0.540;AUTO;OFF;ON;9
4292.0;3.423;0.540;AUTO;OFF;ON;9
4293.0;3.422;0.540;AUTO;OFF;ON;9
4294.0;3.420;0.540;AUTO;OFF;ON;9
4295.0;3.418;0.540;AUTO;OFF;ON;9
4295.9;3.416;0.540;AUTO;OFF;ON;9
4297.0;3.415;0.540;AUTO;OFF;ON;9
4298.1;3.415;0.540;AUTO;OFF;ON;9
4299.1;3.413;0.540;AUTO;OFF;ON;9
4300.1;3.411;0.540;AUTO;OFF;ON;9
4301.1;3.410;0.540;AUTO;OFF;ON;9
4302.1;3.409;0.540;AUTO;OFF;ON;9
4303.1;3.407;0.540;AUTO;OFF;ON;9
4304.0;3.406;0.540;AUTO;OFF;ON;9
4305.1;3.406;0.540;AUTO;OFF;ON;9
4306.1;3.404;0.540;AUTO;OFF;ON;9
4307.2;3.402;0.540;AUTO;OFF;ON;9
4308.2;3.401;0.540;AUTO;OFF;ON;9
4309.2;3.399;0.540;AUTO;OFF;ON;9
4310.2;3.397;0.540;AUTO;OFF;ON;9
4311.2;3.396;0.540;AUTO;OFF;ON;9
4312.1;3.394;0.540;AUTO;OFF;ON;9
4313.2;3.394;0.540;AUTO;OFF;ON;9
4314.2;3.393;0.540;AUTO;OFF;ON;9
4315.2;3.391;0.540;AUTO;OFF;ON;9
4316.2;3.389;0.540;AUTO;OFF;ON;9
4317.2;3.388;0.540;AUTO;OFF;ON;9
4318.3;3.386;0.540;AUTO;OFF;ON;9
4319.1;3.385;0.540;AUTO;OFF;ON;9
4320.2;3.383;0.540;AUTO;OFF;ON;9
4321.3;3.383;0.540;AUTO;OFF;ON;9
4322.3;3.381;0.540;AUTO;OFF;ON;9
4323.3;3.379;0.540;AUTO;OFF;ON;9
4324.3;3.377;0.540;AUTO;OFF;ON;9
4325.3;3.376;0.540;AUTO;OFF;ON;9
4326.3;3.374;0.540;AUTO;OFF;ON;9
4327.2;3.373;0.540;AUTO;OFF;ON;9
4328.3;3.371;0.540;AUTO;OFF;ON;9
4329.4;3.371;0.540;AUTO;OFF;ON;9
4330.4;3.370;0.540;AUTO;OFF;ON;9
4331.4;3.367;0.540;AUTO;OFF;ON;9
4332.4;3.366;0.540;AUTO;OFF;ON;9
4333.4;3.364;0.540;AUTO;OFF;ON;9
4334.4;3.362;0.540;AUTO;OFF;ON;9
4335.3;3.360;0.540;AUTO;OFF;ON;9
4336.5;3.360;0.540;AUTO;OFF;ON;9
4337.5;3.359;0.540;AUTO;OFF;ON;9
4338.5;3.357;0.540;AUTO;OFF;ON;9
4339.5;3.356;0.540;AUTO;OFF;ON;9
4340.5;3.353;0.540;AUTO;OFF;ON;9
4341.5;3.351;0.540;AUTO;OFF;ON;9
