Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
2222.5;3.752;0.000;MANUAL;OFF;OFF;9
2223.6;3.751;0.000;MANUAL;OFF;OFF;9
2224.6;3.750;0.000;MANUAL;OFF;OFF;9
2225.6;3.749;0.000;MANUAL;OFF;OFF;9
2226.6;3.748;0.000;MANUAL;OFF;OFF;9
2227.6;3.747;0.000;MANUAL;OFF;OFF;9
2228.6;3.747;0.000;MANUAL;OFF;OFF;9
2229.6;3.746;0.000;MANUAL;OFF;OFF;9
2230.6;3.746;0.000;MANUAL;OFF;OFF;9
2231.7;3.745;0.000;MANUAL;OFF;OFF;9
2232.7;3.745;0.000;MANUAL;OFF;OFF;9
2233.7;3.744;0.000;MANUAL;OFF;OFF;9
2234.7;3.743;0.000;MANUAL;OFF;OFF;9
2235.7;3.743;0.000;MANUAL;OFF;OFF;9
2236.7;3.742;0.000;MANUAL;OFF;OFF;9
2237.8;3.741;0.000;MANUAL;OFF;OFF;9
2238.8;3.741;0.000;MANUAL;OFF;OFF;9
2239.8;3.741;0.000;MANUAL;OFF;OFF;9
2240.8;3.740;0.000;MANUAL;OFF;OFF;9
2241.8;3.739;0.000;MANUAL;OFF;OFF;9
2242.8;3.739;0.000;MANUAL;OFF;OFF;9
2243.8;3.739;0.000;MANUAL;OFF;OFF;9
2244.8;3.738;0.000;MANUAL;OFF;OFF;9
2245.8;3.738;0.000;MANUAL;OFF;OFF;9
2246.9;3.737;0.000;MANUAL;OFF;OFF;9
2247.9;3.737;0.000;MANUAL;OFF;OFF;9
2248.9;3.736;0.000;MANUAL;OFF;OFF;9
2249.9;3.735;0.000;MANUAL;OFF;OFF;9
2250.9;3.735;0.000;MANUAL;OFF;OFF;9
2251.9;3.735;0.000;MANUAL;OFF;OFF;9
2252.9;3.734;0.000;MANUAL;OFF;OFF;9
2253.9;3.733;0.000;MANUAL;OFF;OFF;9
2255.0;3.733;0.000;MANUAL;OFF;OFF;9
2256.0;3.733;0.000;MANUAL;OFF;OFF;9
2257.0;3.733;0.000;MANUAL;OFF;OFF;9
2258.0;3.732;0.000;MANUAL;OFF;OFF;9
2259.0;3.732;0.000;MANUAL;OFF;OFF;9
2260.0;3.732;0.000;MANUAL;OFF;OFF;9
2261.0;3.731;0.000;MANUAL;OFF;OFF;9
2262.0;3.731;0.000;MANUAL;OFF;OFF;9
2263.0;3.730;0.000;MANUAL;OFF;OFF;9
2264.0;3.730;0.000;MANUAL;OFF;OFF;9
2265.0;3.730;0.000;MANUAL;OFF;OFF;9
2266.0;3.729;0.000;MANUAL;OFF;OFF;9
2267.1;3.728;0.000;MANUAL;OFF;OFF;9
2268.1;3.728;0.000;MANUAL;OFF;OFF;9
2269.1;3.728;0.000;MANUAL;OFF;OFF;9
2270.1;3.728;0.000;MANUAL;OFF;OFF;9
2271.1;3.728;0.000;MANUAL;OFF;OFF;9
2272.1;3.727;0.000;MANUAL;OFF;OFF;9
2273.1;3.726;0.000;MANUAL;OFF;OFF;9
2274.1;3.726;0.000;MANUAL;OFF;OFF;9
2275.1;3.726;0.000;MANUAL;OFF;OFF;9
2276.1;3.726;0.000;MANUAL;OFF;OFF;9
2277.1;3.726;0.000;MANUAL;OFF;OFF;9
2278.2;3.725;0.000;MANUAL;OFF;OFF;9
2279.2;3.725;0.000;MANUAL;OFF;OFF;9
2280.2;3.725;0.000;MANUAL;OFF;OFF;9
2281.2;3.724;0.000;MANUAL;OFF;OFF;9
2282.2;3.724;0.000;MANUAL;OFF;OFF;9
2283.2;3.723;0.000;MANUAL;OFF;OFF;9
2284.2;3.723;0.000;MANUAL;OFF;OFF;9
2285.3;3.723;0.000;MANUAL;OFF;OFF;9
2286.3;3.723;0.000;MANUAL;OFF;OFF;9
2287.3;3.723;0.000;MANUAL;OFF;OFF;9
2288.3;3.722;0.000;MANUAL;OFF;OFF;9
2289.3;3.722;0.000;MANUAL;OFF;OFF;9
2290.3;3.721;0.000;MANUAL;OFF;OFF;9
2291.3;3.721;0.000;MANUAL;OFF;OFF;9
2292.3;3.721;0.000;MANUAL;OFF;OFF;9
2293.3;3.721;0.000;MANUAL;OFF;OFF;9
2294.4;3.721;0.000;MANUAL;OFF;OFF;9
2295.4;3.720;0.000;MANUAL;OFF;OFF;9
2296.4;3.720;0.000;MANUAL;OFF;OFF;9
2297.4;3.720;0.000;MANUAL;OFF;OFF;9
2298.4;3.720;0.000;MANUAL;OFF;OFF;9
2299.4;3.719;0.000;MANUAL;OFF;OFF;9
2300.4;3.719;0.000;AUTO;OFF;ON;9
2301.4;3.719;0.000;AUTO;OFF;ON;9
2302.4;3.509;0.509;AUTO;OFF;ON;9
2303.5;3.503;0.529;AUTO;OFF;ON;9
2304.5;3.498;0.510;AUTO;OFF;ON;9
2305.5;3.494;0.472;AUTO;OFF;ON;9
2306.5;3.491;0.508;AUTO;OFF;ON;9
2307.5;3.486;0.521;AUTO;OFF;ON;9
2308.5;3.482;0.540;AUTO;OFF;ON;9
2309.5;3.482;0.540;AUTO;OFF;ON;9
2310.5;3.479;0.540;AUTO;OFF;ON;9
2311.5;3.475;0.540;AUTO;OFF;ON;9
2312.5;3.472;0.540;AUTO;OFF;ON;9
2313.5;3.468;0.540;AUTO;OFF;ON;9
2314.5;3.466;0.540;AUTO;OFF;ON;9
2315.5;3.463;0.540;AUTO;OFF;ON;9
2316.6;3.463;0.540;AUTO;OFF;ON;9
2317.6;3.460;0.540;AUTO;OFF;ON;9
2318.6;3.456;0.540;AUTO;OFF;ON;9
2319.6;3.453;0.540;AUTO;OFF;ON;9
2320.6;3.451;0.532;AUTO;OFF;ON;9
2321.6;3.448;0.540;AUTO;OFF;ON;9
2322.6;3.445;0.540;AUTO;OFF;ON;9
2323.6;3.442;0.540;AUTO;OFF;ON;9
2324.7;3.442;0.540;AUTO;OFF;ON;9
2325.7;3.439;0.540;AUTO;OFF;ON;9
2326.7;3.436;0.540;AUTO;OFF;ON;9
2327.7;3.433;0.519;AUTO;OFF;ON;9
2328.7;3.431;0.530;AUTO;OFF;ON;9
2329.7;3.428;0.540;AUTO;OFF;ON;9
2330.7;3.425;0.540;AUTO;OFF;ON;9
2331.7;3.423;0.540;AUTO;OFF;ON;9
2332.8;3.423;0.540;AUTO;OFF;ON;9
2333.8;3.420;0.540;AUTO;OFF;ON;9
2334.8;3.417;0.540;AUTO;OFF;ON;9
2335.8;3.415;0.540;AUTO;OFF;ON;9
2336.8;3.412;0.540;AUTO;OFF;ON;9
2337.8;3.409;0.540;AUTO;OFF;ON;9
2338.8;3.407;0.538;AUTO;OFF;ON;9
2339.8;3.404;0.526;AUTO;OFF;ON;9
2340.8;3.404;0.526;AUTO;OFF;ON;9
2341.9;3.401;0.479;AUTO;OFF;ON;9
2342.9;3.399;0.540;AUTO;OFF;ON;9
2343.9;3.396;0.540;AUTO;OFF;ON;9
2344.9;3.394;0.540;AUTO;OFF;ON;9
2345.9;3.392;0.540;AUTO;OFF;ON;9
2346.9;3.389;0.525;AUTO;OFF;ON;9
2347.9;3.386;0.497;AUTO;OFF;ON;9
2348.9;3.386;0.497;AUTO;OFF;ON;9
2350.0;3.384;0.498;AUTO;OFF;ON;9
2351.0;3.350;0.540;AUTO;OFF;ON;9
2352.0;3.343;0.519;AUTO;OFF;ON;9
2353.0;3.324;0.540;AUTO;OFF;ON;9
2354.0;3.324;0.540;AUTO;OFF;ON;9
2355.0;3.323;0.509;AUTO;OFF;ON;9
2356.0;3.323;0.509;AUTO;OFF;ON;9
2357.0;3.321;0.507;AUTO;OFF;ON;9
2358.0;3.319;0.524;AUTO;OFF;ON;9
2359.1;3.318;0.478;AUTO;OFF;ON;9
2360.1;3.315;0.526;AUTO;OFF;ON;9
2361.1;3.313;0.540;AUTO;OFF;ON;9
2362.1;3.311;0.540;AUTO;OFF;ON;9
2363.1;3.309;0.540;AUTO;OFF;ON;9
2364.1;3.309;0.540;AUTO;OFF;ON;9
2365.1;3.306;0.497;AUTO;OFF;ON;9
2366.1;3.304;0.540;AUTO;OFF;ON;9
2367.1;3.301;0.523;AUTO;OFF;ON;9
2368.1;3.299;0.540;AUTO;OFF;ON;9
2369.1;3.297;0.540;AUTO;OFF;ON;9
2370.2;3.295;0.540;AUTO;OFF;ON;9
2371.2;3.292;0.540;AUTO;OFF;ON;9
2372.2;3.292;0.540;AUTO;OFF;ON;9
2373.2;3.290;0.540;AUTO;OFF;ON;9
2374.2;3.287;0.540;AUTO;OFF;ON;9
2375.2;3.285;0.489;AUTO;OFF;ON;9
2376.2;3.283;0.540;AUTO;OFF;ON;9
2377.2;3.280;0.540;AUTO;OFF;ON;9
2378.2;3.278;0.540;AUTO;OFF;ON;9
2379.2;3.275;0.540;AUTO;OFF;ON;9
2380.2;3.275;0.540;AUTO;OFF;ON;9
2381.2;3.273;0.540;AUTO;OFF;ON;9
2382.3;3.271;0.540;AUTO;OFF;ON;9
2383.3;3.268;0.540;AUTO;OFF;ON;9
2384.3;3.266;0.508;AUTO;OFF;ON;9
2385.3;3.263;0.534;AUTO;OFF;ON;9
2386.3;3.260;0.492;AUTO;OFF;ON;9
2387.3;3.260;0.492;AUTO;OFF;ON;9
2388.3;3.257;0.499;AUTO;OFF;ON;9
2389.3;3.255;0.438;AUTO;OFF;ON;9
2390.4;3.253;0.500;AUTO;OFF;ON;9
2391.4;3.250;0.486;AUTO;OFF;ON;9
2392.4;3.247;0.525;AUTO;OFF;ON;9
2393.4;3.245;0.540;AUTO;OFF;ON;9
2394.4;3.243;0.540;AUTO;OFF;ON;9
2395.4;3.243;0.540;AUTO;OFF;ON;9
2396.4;3.240;0.534;AUTO;OFF;ON;9
2397.4;3.238;0.529;AUTO;OFF;ON;9
2398.4;3.235;0.444;AUTO;OFF;ON;9
2399.4;3.232;0.540;AUTO;OFF;ON;9
2400.5;3.229;0.477;AUTO;OFF;ON;9
2401.5;3.227;0.540;AUTO;OFF;ON;9
2402.5;3.224;0.525;AUTO;OFF;ON;9
2403.5;3.224;0.525;AUTO;OFF;ON;9
2404.5;3.222;0.540;AUTO;OFF;ON;9
2405.5;3.219;0.469;AUTO;OFF;ON;9
2406.5;3.216;0.465;AUTO;OFF;ON;9
2407.6;3.214;0.540;AUTO;OFF;ON;9
2408.6;3.210;0.540;AUTO;OFF;ON;9
2409.6;3.208;0.510;AUTO;OFF;ON;9
2410.6;3.205;0.540;AUTO;OFF;ON;9
2411.6;3.205;0.540;AUTO;OFF;ON;9
2412.6;3.202;0.540;AUTO;OFF;ON;9
2413.6;3.200;0.540;AUTO;OFF;ON;9
2414.6;3.196;0.540;AUTO;OFF;ON;9
2415.6;3.195;0.540;AUTO;OFF;ON;9
2416.6;3.191;0.540;AUTO;OFF;ON;9
2417.7;3.188;0.540;AUTO;OFF;ON;9
2418.7;3.186;0.540;AUTO;OFF;ON;9
2419.7;3.186;0.540;AUTO;OFF;ON;9
2420.7;3.182;0.540;AUTO;OFF;ON;9
2421.7;3.179;0.540;AUTO;OFF;ON;9
2422.8;3.177;0.540;AUTO;OFF;ON;9
2423.8;3.174;0.540;AUTO;OFF;ON;9
2424.8;3.170;0.540;AUTO;OFF;ON;9
2425.8;3.167;0.540;AUTO;OFF;ON;9
2426.8;3.165;0.498;AUTO;OFF;ON;9
2427.8;3.165;0.498;AUTO;OFF;ON;9
2428.8;3.161;0.540;AUTO;OFF;ON;9
2429.8;3.158;0.540;AUTO;OFF;ON;9
2430.8;3.155;0.540;AUTO;OFF;ON;9
2431.8;3.151;0.521;AUTO;OFF;ON;9
2432.9;3.149;0.540;AUTO;OFF;ON;9
2433.9;3.146;0.540;AUTO;OFF;ON;9
2434.9;3.146;0.540;AUTO;OFF;ON;9
2435.9;3.142;0.540;AUTO;OFF;ON;9
2436.9;3.138;0.540;AUTO;OFF;ON;9
2437.9;3.136;0.540;AUTO;OFF;ON;9
2438.9;3.132;0.540;AUTO;OFF;ON;9
2439.9;3.129;0.540;AUTO;OFF;ON;9
2441.0;3.125;0.540;AUTO;OFF;ON;9
2442.0;3.122;0.540;AUTO;OFF;ON;9
2443.0;3.122;0.540;AUTO;OFF;ON;9
2444.0;3.118;0.514;AUTO;OFF;ON;9
2445.0;3.115;0.540;AUTO;OFF;ON;9
2446.0;3.111;0.540;AUTO;OFF;ON;9
2447.0;3.108;0.540;AUTO;OFF;ON;9
2448.0;3.104;0.515;AUTO;OFF;ON;9
2449.1;3.101;0.540;AUTO;OFF;ON;9
2450.1;3.097;0.540;AUTO;OFF;ON;9
2451.1;3.097;0.540;AUTO;OFF;ON;9
2452.1;3.092;0.540;AUTO;OFF;ON;9
2453.1;3.089;0.525;AUTO;OFF;ON;9
2454.1;3.085;0.505;AUTO;OFF;ON;9
2455.1;3.082;0.455;AUTO;OFF;ON;9
2456.1;3.077;0.518;AUTO;OFF;ON;9
2457.2;3.074;0.540;AUTO;OFF;ON;9
2458.2;3.070;0.475;AUTO;OFF;ON;9
2459.2;3.070;0.475;AUTO;OFF;ON;9
2460.2;3.066;0.527;AUTO;OFF;ON;9
2461.2;3.061;0.479;AUTO;OFF;ON;9
2462.2;3.058;0.412;AUTO;OFF;ON;9
2463.2;3.054;0.496;AUTO;OFF;ON;9
2464.3;3.049;0.517;AUTO;OFF;ON;9
2465.3;3.045;0.540;AUTO;OFF;ON;9
2466.3;3.040;0.540;AUTO;OFF;ON;9
2467.3;3.040;0.540;AUTO;OFF;ON;9
2468.3;3.036;0.540;AUTO;OFF;ON;9
2469.3;3.031;0.540;AUTO;OFF;ON;9
2470.4;3.026;0.540;AUTO;OFF;ON;9
2471.4;3.022;0.540;AUTO;OFF;ON;9
2472.4;3.017;0.540;AUTO;OFF;ON;9
2473.4;3.013;0.540;AUTO;OFF;ON;9
2474.4;3.007;0.540;AUTO;OFF;ON;9
2475.4;3.007;0.540;AUTO;OFF;ON;9
2476.4;3.003;0.540;AUTO;OFF;ON;9
