Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
559.4;3.698;0.000;MANUAL;OFF;OFF;3
560.4;3.698;0.000;MANUAL;OFF;OFF;3
561.4;3.698;0.000;MANUAL;OFF;OFF;3
562.4;3.698;0.000;MANUAL;OFF;OFF;3
563.4;3.698;0.000;MANUAL;OFF;OFF;3
564.4;3.698;0.000;MANUAL;OFF;OFF;3
565.4;3.698;0.000;MANUAL;OFF;OFF;3
566.5;3.698;0.000;MANUAL;OFF;OFF;3
567.5;3.698;0.000;MANUAL;OFF;OFF;3
568.5;3.698;0.000;MANUAL;OFF;OFF;3
569.5;3.698;0.000;MANUAL;OFF;OFF;3
570.5;3.699;0.000;MANUAL;OFF;OFF;3
571.5;3.699;0.000;MANUAL;OFF;OFF;3
572.6;3.699;0.000;AUTO;OFF;ON;3
573.6;3.699;0.000;AUTO;OFF;ON;3
574.6;3.448;0.000;AUTO;OFF;ON;3
575.6;3.439;0.000;AUTO;OFF;ON;3
576.6;3.433;0.000;AUTO;OFF;ON;3
577.6;3.427;0.000;AUTO;OFF;ON;3
578.6;3.421;0.000;AUTO;OFF;ON;3
579.6;3.416;0.000;AUTO;OFF;ON;3
580.6;3.416;0.000;AUTO;OFF;ON;3
581.6;3.411;0.000;AUTO;OFF;ON;3
582.6;3.406;0.000;AUTO;OFF;ON;3
583.7;3.402;0.000;AUTO;OFF;ON;3
584.7;3.397;0.000;AUTO;OFF;ON;3
585.7;3.393;0.000;AUTO;OFF;ON;3
586.7;3.388;0.000;AUTO;OFF;ON;3
587.7;3.384;0.000;AUTO;OFF;ON;3
588.7;3.384;0.000;AUTO;OFF;ON;3
589.7;3.380;0.000;AUTO;OFF;ON;3
590.7;3.375;0.000;AUTO;OFF;ON;3
591.8;3.371;0.000;AUTO;OFF;ON;3
592.8;3.367;0.000;AUTO;OFF;ON;3
593.8;3.363;0.000;AUTO;OFF;ON;3
594.8;3.359;0.000;AUTO;OFF;ON;3
595.8;3.354;0.000;AUTO;OFF;ON;3
596.8;3.354;0.000;AUTO;OFF;ON;3
597.8;3.350;0.000;AUTO;OFF;ON;3
598.9;3.347;0.000;AUTO;OFF;ON;3
599.9;3.342;0.000;AUTO;OFF;ON;3
600.9;3.338;0.000;AUTO;OFF;ON;3
601.9;3.334;0.000;AUTO;OFF;ON;3
602.9;3.330;0.000;AUTO;OFF;ON;3
603.9;3.326;0.000;AUTO;OFF;ON;3
604.9;3.326;0.000;AUTO;OFF;ON;3
605.9;3.322;0.000;AUTO;OFF;ON;3
607.0;3.318;0.000;AUTO;OFF;ON;3
608.0;3.314;0.000;AUTO;OFF;ON;3
609.0;3.310;0.000;AUTO;OFF;ON;3
610.0;3.305;0.000;AUTO;OFF;ON;3
611.0;3.301;0.000;AUTO;OFF;ON;3
612.0;3.298;0.000;AUTO;OFF;ON;3
613.0;3.298;0.000;AUTO;OFF;ON;3
614.0;3.293;0.000;AUTO;OFF;ON;3
615.1;3.289;0.000;AUTO;OFF;ON;3
616.1;3.285;0.000;AUTO;OFF;ON;3
617.1;3.281;0.000;AUTO;OFF;ON;3
618.1;3.277;0.000;AUTO;OFF;ON;3
619.1;3.273;0.000;AUTO;OFF;ON;3
620.1;3.268;0.000;AUTO;OFF;ON;3
621.1;3.268;0.000;AUTO;OFF;ON;3
622.1;3.264;0.000;AUTO;OFF;ON;3
623.1;3.260;0.000;AUTO;OFF;ON;3
624.1;3.255;0.000;AUTO;OFF;ON;3
625.1;3.251;0.000;AUTO;OFF;ON;3
626.2;3.247;0.000;AUTO;OFF;ON;3
627.2;3.242;0.000;AUTO;OFF;ON;3
628.2;3.242;0.000;AUTO;OFF;ON;3
629.2;3.238;0.000;AUTO;OFF;ON;3
630.2;3.234;0.000;AUTO;OFF;ON;3
631.2;3.230;0.000;AUTO;OFF;ON;3
632.2;3.225;0.000;AUTO;OFF;ON;3
633.2;3.221;0.000;AUTO;OFF;ON;3
634.2;3.216;0.000;AUTO;OFF;ON;3
635.2;3.213;0.000;AUTO;OFF;ON;3
636.2;3.213;0.000;AUTO;OFF;ON;3
637.3;3.215;0.000;AUTO;OFF;ON;3
638.3;3.212;0.000;AUTO;OFF;ON;3
639.3;3.201;0.000;AUTO;OFF;ON;3
640.3;3.205;0.000;AUTO;OFF;ON;3
641.3;3.203;0.000;AUTO;OFF;ON;3
642.3;3.202;0.000;AUTO;OFF;ON;3
643.3;3.197;0.000;AUTO;OFF;ON;3
644.3;3.197;0.000;AUTO;OFF;ON;3
645.4;3.193;0.000;AUTO;OFF;ON;3
646.4;3.188;0.000;AUTO;OFF;ON;3
647.4;3.183;0.000;AUTO;OFF;ON;3
648.4;3.178;0.000;AUTO;OFF;ON;3
649.4;3.173;0.000;AUTO;OFF;ON;3
650.4;3.169;0.000;AUTO;OFF;ON;3
651.4;3.169;0.000;AUTO;OFF;ON;3
652.4;3.163;0.000;AUTO;OFF;ON;3
653.4;3.158;0.000;AUTO;OFF;ON;3
654.4;3.154;0.000;AUTO;OFF;ON;3
655.4;3.148;0.000;AUTO;OFF;ON;3
656.4;3.142;0.000;AUTO;OFF;ON;3
657.5;3.137;0.000;AUTO;OFF;ON;3
658.5;3.132;0.000;AUTO;OFF;ON;3
659.5;3.132;0.000;AUTO;OFF;ON;3
660.5;3.126;0.000;AUTO;OFF;ON;3
661.5;3.120;0.000;AUTO;OFF;ON;3
662.5;3.115;0.000;AUTO;OFF;ON;3
663.5;3.109;0.000;AUTO;OFF;ON;3
664.5;3.103;0.000;AUTO;OFF;ON;3
665.5;3.094;0.000;AUTO;OFF;ON;3
666.5;3.089;0.000;AUTO;OFF;ON;3
667.6;3.089;0.000;AUTO;OFF;ON;3
668.6;3.086;0.000;AUTO;OFF;ON;3
669.6;3.080;0.000;AUTO;OFF;ON;3
670.6;3.072;0.000;AUTO;OFF;ON;3
671.6;3.066;0.000;AUTO;OFF;ON;3
672.6;3.060;0.000;AUTO;OFF;ON;3
673.7;3.053;0.000;AUTO;OFF;ON;3
674.7;3.047;0.000;AUTO;OFF;ON;3
675.7;3.047;0.000;AUTO;OFF;ON;3
676.7;3.040;0.000;AUTO;OFF;ON;3
677.7;3.033;0.000;AUTO;OFF;ON;3
678.7;3.027;0.000;AUTO;OFF;ON;3
679.7;3.017;0.000;AUTO;OFF;ON;3
680.7;3.011;0.000;AUTO;OFF;ON;3
681.7;3.004;0.000;AUTO;OFF;ON;3
682.7;3.004;0.000;AUTO;OFF;ON;3
683.7;2.997;0.000;AUTO;ON;OFF;4
684.7;3.870;0.000;MANUAL;OFF;OFF;4
685.8;3.324;0.000;MANUAL;OFF;OFF;4
686.8;3.330;0.000;MANUAL;OFF;OFF;4
687.8;3.336;0.000;MANUAL;OFF;OFF;4
688.8;3.343;0.000;MANUAL;OFF;OFF;4
689.8;3.348;0.000;MANUAL;OFF;OFF;4
690.8;3.348;0.000;MANUAL;OFF;OFF;4
691.8;3.356;0.000;MANUAL;OFF;OFF;4
692.8;3.361;0.000;MANUAL;OFF;OFF;4
693.8;3.366;0.000;MANUAL;OFF;OFF;4
694.8;3.370;0.000;MANUAL;OFF;OFF;4
695.8;3.374;0.000;MANUAL;OFF;OFF;4
696.8;3.378;0.000;MANUAL;OFF;OFF;4
697.9;3.383;0.000;MANUAL;OFF;OFF;4
698.9;3.383;0.000;MANUAL;OFF;OFF;4
699.9;3.387;0.000;MANUAL;OFF;OFF;4
700.9;3.390;0.000;MANUAL;OFF;OFF;4
701.9;3.394;0.000;MANUAL;OFF;OFF;4
702.9;3.397;0.000;MANUAL;OFF;OFF;4
703.9;3.400;0.000;MANUAL;OFF;OFF;4
704.9;3.403;0.000;MANUAL;OFF;OFF;4
705.9;3.406;0.000;MANUAL;OFF;OFF;4
707.0;3.406;0.000;MANUAL;OFF;OFF;4
708.0;3.409;0.000;MANUAL;OFF;OFF;4
709.0;3.412;0.000;MANUAL;OFF;OFF;4
710.0;3.414;0.000;MANUAL;OFF;OFF;4
711.0;3.417;0.000;MANUAL;OFF;OFF;4
712.0;3.420;0.000;MANUAL;OFF;OFF;4
713.0;3.422;0.000;MANUAL;OFF;OFF;4
714.0;3.422;0.000;MANUAL;OFF;OFF;4
715.0;3.425;0.000;MANUAL;OFF;OFF;4
716.0;3.427;0.000;MANUAL;OFF;OFF;4
717.1;3.429;0.000;MANUAL;OFF;OFF;4
718.1;3.432;0.000;MANUAL;OFF;OFF;4
719.1;3.434;0.000;MANUAL;OFF;OFF;4
720.1;3.435;0.000;MANUAL;OFF;OFF;4
721.1;3.438;0.000;MANUAL;OFF;OFF;4
722.1;3.438;0.000;MANUAL;OFF;OFF;4
723.1;3.439;0.000;MANUAL;OFF;OFF;4
724.1;3.441;0.000;MANUAL;OFF;OFF;4
725.1;3.444;0.000;MANUAL;OFF;OFF;4
726.1;3.446;0.000;MANUAL;OFF;OFF;4
727.1;3.448;0.000;MANUAL;OFF;OFF;4
728.2;3.449;0.000;MANUAL;OFF;OFF;4
729.2;3.449;0.000;MANUAL;OFF;OFF;4
730.2;3.451;0.000;MANUAL;OFF;OFF;4
731.2;3.453;0.000;MANUAL;OFF;OFF;4
732.2;3.455;0.000;MANUAL;OFF;OFF;4
733.2;3.456;0.000;MANUAL;OFF;OFF;4
734.2;3.458;0.000;MANUAL;OFF;OFF;4
735.2;3.459;0.000;MANUAL;OFF;OFF;4
736.2;3.461;0.000;MANUAL;OFF;OFF;4
737.2;3.461;0.000;MANUAL;OFF;OFF;4
738.2;3.462;0.000;MANUAL;OFF;OFF;4
739.3;3.464;0.000;MANUAL;OFF;OFF;4
740.3;3.465;0.000;MANUAL;OFF;OFF;4
741.3;3.467;0.000;MANUAL;OFF;OFF;4
742.3;3.468;0.000;MANUAL;OFF;OFF;4
743.3;3.470;0.000;MANUAL;OFF;OFF;4
744.3;3.471;0.000;MANUAL;OFF;OFF;4
745.3;3.471;0.000;MANUAL;OFF;OFF;4
746.4;3.472;0.000;MANUAL;OFF;OFF;4
747.4;3.474;0.000;MANUAL;OFF;OFF;4
748.4;3.475;0.000;MANUAL;OFF;OFF;4
749.4;3.477;0.000;MANUAL;OFF;OFF;4
750.4;3.478;0.000;MANUAL;OFF;OFF;4
751.4;3.479;0.000;MANUAL;OFF;OFF;4
752.4;3.481;0.000;MANUAL;OFF;OFF;4
753.4;3.481;0.000;MANUAL;OFF;OFF;4
754.4;3.482;0.000;MANUAL;OFF;OFF;4
755.4;3.483;0.000;MANUAL;OFF;OFF;4
756.4;3.484;0.000;MANUAL;OFF;OFF;4
757.4;3.486;0.000;MANUAL;OFF;OFF;4
758.4;3.487;0.000;MANUAL;OFF;OFF;4
759.5;3.488;0.000;MANUAL;OFF;OFF;4
760.5;3.489;0.000;MANUAL;OFF;OFF;4
761.5;3.489;0.000;MANUAL;OFF;OFF;4
762.5;3.490;0.000;MANUAL;OFF;OFF;4
763.5;3.491;0.000;MANUAL;OFF;OFF;4
764.5;3.492;0.000;MANUAL;OFF;OFF;4
765.5;3.493;0.000;MANUAL;OFF;OFF;4
766.5;3.495;0.000;MANUAL;OFF;OFF;4
767.5;3.496;0.000;MANUAL;OFF;OFF;4
768.5;3.496;0.000;MANUAL;OFF;OFF;4
769.5;3.496;0.000;MANUAL;OFF;OFF;4
770.5;3.498;0.000;MANUAL;OFF;OFF;4
771.5;3.498;0.000;MANUAL;OFF;OFF;4
772.5;3.500;0.000;MANUAL;OFF;OFF;4
773.6;3.501;0.000;MANUAL;OFF;OFF;4
774.6;3.501;0.000;MANUAL;OFF;OFF;4
775.6;3.503;0.000;MANUAL;OFF;OFF;4
776.6;3.503;0.000;MANUAL;OFF;OFF;4
777.6;3.503;0.000;MANUAL;OFF;OFF;4
778.6;3.505;0.000;MANUAL;OFF;OFF;4
779.6;3.505;0.000;MANUAL;OFF;OFF;4
780.6;3.506;0.000;MANUAL;OFF;OFF;4
781.6;3.507;0.000;MANUAL;OFF;OFF;4
782.7;3.508;0.000;MANUAL;OFF;OFF;4
783.7;3.508;0.000;MANUAL;OFF;OFF;4
784.7;3.508;0.000;MANUAL;OFF;OFF;4
785.7;3.510;0.000;MANUAL;OFF;OFF;4
786.7;3.510;0.000;MANUAL;OFF;OFF;4
787.7;3.512;0.000;MANUAL;OFF;OFF;4
788.8;3.512;0.000;MANUAL;OFF;OFF;4
789.8;3.514;0.000;MANUAL;OFF;OFF;4
790.8;3.514;0.000;MANUAL;OFF;OFF;4
791.8;3.515;0.000;MANUAL;OFF;OFF;4
792.8;3.515;0.000;MANUAL;OFF;OFF;4
793.8;3.515;0.000;MANUAL;OFF;OFF;4
794.8;3.516;0.000;MANUAL;OFF;OFF;4
795.8;3.517;0.000;MANUAL;OFF;OFF;4
796.8;3.518;0.000;MANUAL;OFF;OFF;4
797.8;3.519;0.000;MANUAL;OFF;OFF;4
798.8;3.520;0.000;MANUAL;OFF;OFF;4
799.8;3.520;0.000;MANUAL;OFF;OFF;4
800.8;3.521;0.000;MANUAL;OFF;OFF;4
801.8;3.521;0.000;MANUAL;OFF;OFF;4
802.8;3.522;0.000;MANUAL;OFF;OFF;4
803.9;3.522;0.000;MANUAL;OFF;OFF;4
804.9;3.524;0.000;MANUAL;OFF;OFF;4
805.9;3.524;0.000;MANUAL;OFF;OFF;4
806.9;3.525;0.000;MANUAL;OFF;OFF;4
807.9;3.525;0.000;MANUAL;OFF;OFF;4
808.9;3.526;0.000;MANUAL;OFF;OFF;4
809.9;3.526;0.000;MANUAL;OFF;OFF;4
810.9;3.527;0.000;MANUAL;OFF;OFF;4
811.9;3.528;0.000;MANUAL;OFF;OFF;4
812.9;3.528;0.000;MANUAL;OFF;OFF;4
813.9;3.529;0.000;MANUAL;OFF;OFF;4
814.9;3.529;0.000;MANUAL;OFF;OFF;4
816.0;3.529;0.000;AUTO;ON;OFF;4
817.0;4.067;0.000;AUTO;ON;OFF;4
818.0;4.084;0.000;AUTO;ON;OFF;4
819.0;4.096;0.000;AUTO;ON;OFF;4
820.0;4.107;0.000;AUTO;ON;OFF;4
821.0;4.118;0.000;AUTO;ON;OFF;4
822.0;4.126;0.000;AUTO;ON;OFF;4
823.0;4.126;0.000;AUTO;ON;OFF;4
824.0;4.135;0.000;AUTO;ON;OFF;4
825.0;4.143;0.000;AUTO;ON;OFF;4
826.0;4.149;0.000;AUTO;ON;OFF;4
827.0;4.156;0.000;AUTO;ON;OFF;4
828.0;4.161;0.000;AUTO;ON;OFF;4
829.0;4.167;0.000;AUTO;ON;OFF;4
830.1;4.173;0.000;AUTO;ON;OFF;4
831.1;4.173;0.000;AUTO;ON;OFF;4
832.1;4.177;0.000;AUTO;ON;OFF;4
833.1;4.182;0.000;AUTO;ON;OFF;4
834.1;4.185;0.000;AUTO;ON;OFF;4
835.1;4.190;0.000;AUTO;ON;OFF;4
836.1;4.194;0.000;AUTO;ON;OFF;4
837.1;4.197;0.000;AUTO;ON;OFF;4
838.1;4.197;0.000;AUTO;ON;OFF;4
839.2;4.197;0.000;AUTO;ON;OFF;4
840.2;4.198;0.000;AUTO;ON;OFF;4
841.2;4.197;0.000;AUTO;ON;OFF;4
842.2;4.199;0.000;AUTO;ON;OFF;4
843.2;4.199;0.000;AUTO;ON;OFF;4
844.2;4.199;0.000;AUTO;ON;OFF;4
845.2;4.200;0.000;AUTO;OFF;ON;5
846.2;4.200;0.000;AUTO;OFF;ON;5
847.3;3.747;0.000;MANUAL;OFF;OFF;5
848.3;3.740;0.000;MANUAL;OFF;OFF;5
849.3;3.735;0.000;MANUAL;OFF;OFF;5
850.3;3.731;0.000;MANUAL;OFF;OFF;5
851.3;3.728;0.000;MANUAL;OFF;OFF;5
852.3;3.726;0.000;MANUAL;OFF;OFF;5
853.3;3.722;0.000;MANUAL;OFF;OFF;5
854.3;3.722;0.000;MANUAL;OFF;OFF;5
855.3;3.721;0.000;MANUAL;OFF;OFF;5
856.3;3.719;0.000;MANUAL;OFF;OFF;5
857.3;3.716;0.000;MANUAL;OFF;OFF;5
858.3;3.714;0.000;MANUAL;OFF;OFF;5
859.4;3.712;0.000;MANUAL;OFF;OFF;5
860.4;3.710;0.000;MANUAL;OFF;OFF;5
861.4;3.709;0.000;MANUAL;OFF;OFF;5
862.4;3.709;0.000;MANUAL;OFF;OFF;5
863.4;3.708;0.000;MANUAL;OFF;OFF;5
864.4;3.706;0.000;MANUAL;OFF;OFF;5
865.4;3.705;0.000;MANUAL;OFF;OFF;5
866.4;3.703;0.000;MANUAL;OFF;OFF;5
867.4;3.702;0.000;MANUAL;OFF;OFF;5
868.5;3.702;0.000;MANUAL;OFF;OFF;5
869.5;3.702;0.000;MANUAL;OFF;OFF;5
870.5;3.700;0.000;MANUAL;OFF;OFF;5
871.5;3.699;0.000;MANUAL;OFF;OFF;5
872.5;3.698;0.000;MANUAL;OFF;OFF;5
873.5;3.698;0.000;MANUAL;OFF;OFF;5
874.5;3.696;0.000;MANUAL;OFF;OFF;5
875.5;3.696;0.000;MANUAL;OFF;OFF;5
876.6;3.695;0.000;MANUAL;OFF;OFF;5
877.6;3.695;0.000;MANUAL;OFF;OFF;5
878.6;3.694;0.000;MANUAL;OFF;OFF;5
879.6;3.693;0.000;MANUAL;OFF;OFF;5
880.6;3.693;0.000;MANUAL;OFF;OFF;5
881.6;3.692;0.000;MANUAL;OFF;OFF;5
882.6;3.691;0.000;MANUAL;OFF;OFF;5
883.6;3.691;0.000;MANUAL;OFF;OFF;5
884.6;3.691;0.000;MANUAL;OFF;OFF;5
885.6;3.691;0.000;MANUAL;OFF;OFF;5
886.6;3.690;0.000;MANUAL;OFF;OFF;5
887.6;3.689;0.000;MANUAL;OFF;OFF;5
888.6;3.689;0.000;MANUAL;OFF;OFF;5
889.7;3.688;0.000;MANUAL;OFF;OFF;5
890.7;3.688;0.000;MANUAL;OFF;OFF;5
891.7;3.688;0.000;MANUAL;OFF;OFF;5
892.7;3.688;0.000;MANUAL;OFF;OFF;5
893.7;3.687;0.000;MANUAL;OFF;OFF;5
894.7;3.687;0.000;MANUAL;OFF;OFF;5
895.7;3.686;0.000;MANUAL;OFF;OFF;5
896.7;3.686;0.000;MANUAL;OFF;OFF;5
897.7;3.686;0.000;MANUAL;OFF;OFF;5
898.7;3.685;0.000;MANUAL;OFF;OFF;5
899.8;3.685;0.000;MANUAL;OFF;OFF;5
900.8;3.685;0.000;MANUAL;OFF;OFF;5
901.8;3.685;0.000;MANUAL;OFF;OFF;5
902.8;3.684;0.000;MANUAL;OFF;OFF;5
903.8;3.684;0.000;MANUAL;OFF;OFF;5
904.8;3.684;0.000;MANUAL;OFF;OFF;5
905.8;3.684;0.000;MANUAL;OFF;OFF;5
906.9;3.683;0.000;MANUAL;OFF;OFF;5
907.9;3.683;0.000;MANUAL;OFF;OFF;5
908.9;3.683;0.000;MANUAL;OFF;OFF;5
909.9;3.683;0.000;MANUAL;OFF;OFF;5
910.9;3.682;0.000;MANUAL;OFF;OFF;5
911.9;3.682;0.000;MANUAL;OFF;OFF;5
912.9;3.682;0.000;MANUAL;OFF;OFF;5
913.9;3.682;0.000;MANUAL;OFF;OFF;5
914.9;3.681;0.000;MANUAL;OFF;OFF;5
915.9;3.682;0.000;MANUAL;OFF;OFF;5
916.9;3.682;0.000;MANUAL;OFF;OFF;5
917.9;3.681;0.000;MANUAL;OFF;OFF;5
918.9;3.681;0.000;MANUAL;OFF;OFF;5
919.9;3.681;0.000;MANUAL;OFF;OFF;5
920.9;3.681;0.000;MANUAL;OFF;OFF;5
921.9;3.681;0.000;MANUAL;OFF;OFF;5
923.0;3.681;0.000;MANUAL;OFF;OFF;5
924.0;3.681;0.000;MANUAL;OFF;OFF;5
925.0;3.681;0.000;MANUAL;OFF;OFF;5
926.0;3.681;0.000;MANUAL;OFF;OFF;5
927.0;3.681;0.000;MANUAL;OFF;OFF;5
928.0;3.681;0.000;MANUAL;OFF;OFF;5
929.0;3.680;0.000;MANUAL;OFF;OFF;5
930.0;3.680;0.000;MANUAL;OFF;OFF;5
931.1;3.679;0.000;MANUAL;OFF;OFF;5
932.1;3.679;0.000;MANUAL;OFF;OFF;5
933.1;3.680;0.000;MANUAL;OFF;OFF;5
934.1;3.680;0.000;MANUAL;OFF;OFF;5
935.1;3.680;0.000;MANUAL;OFF;OFF;5
936.1;3.679;0.000;MANUAL;OFF;OFF;5
937.1;3.679;0.000;MANUAL;OFF;OFF;5
938.1;3.679;0.000;MANUAL;OFF;OFF;5
939.2;3.679;0.000;MANUAL;OFF;OFF;5
940.2;3.679;0.000;MANUAL;OFF;OFF;5
941.2;3.679;0.000;MANUAL;OFF;OFF;5
942.2;3.679;0.000;MANUAL;OFF;OFF;5
943.2;3.679;0.000;MANUAL;OFF;OFF;5
944.2;3.679;0.000;MANUAL;OFF;OFF;5
945.2;3.679;0.000;MANUAL;OFF;OFF;5
946.2;3.679;0.000;MANUAL;OFF;OFF;5
947.2;3.679;0.000;MANUAL;OFF;OFF;5
948.2;3.679;0.000;MANUAL;OFF;OFF;5
949.3;3.679;0.000;MANUAL;OFF;OFF;5
950.3;3.679;0.000;MANUAL;OFF;OFF;5
951.3;3.679;0.000;MANUAL;OFF;OFF;5
952.3;3.679;0.000;MANUAL;OFF;OFF;5
953.3;3.679;0.000;MANUAL;OFF;OFF;5
954.3;3.679;0.000;MANUAL;OFF;OFF;5
955.3;3.679;0.000;MANUAL;OFF;OFF;5
956.3;3.679;0.000;MANUAL;OFF;OFF;5
957.3;3.679;0.000;MANUAL;OFF;OFF;5
958.4;3.679;0.000;MANUAL;OFF;OFF;5
959.4;3.679;0.000;MANUAL;OFF;OFF;5
960.4;3.679;0.000;MANUAL;OFF;OFF;5
961.4;3.679;0.000;MANUAL;OFF;OFF;5
962.4;3.679;0.000;MANUAL;OFF;OFF;5
963.4;3.679;0.000;MANUAL;OFF;OFF;5
964.4;3.679;0.000;MANUAL;OFF;OFF;5
965.4;3.679;0.000;MANUAL;OFF;OFF;5
966.4;3.679;0.000;MANUAL;OFF;OFF;5
967.5;3.679;0.000;MANUAL;OFF;OFF;5
968.5;3.679;0.000;MANUAL;OFF;OFF;5
969.5;3.679;0.000;MANUAL;OFF;OFF;5
970.5;3.679;0.000;MANUAL;OFF;OFF;5
971.5;3.679;0.000;MANUAL;OFF;OFF;5
972.5;3.679;0.000;MANUAL;OFF;OFF;5
973.5;3.679;0.000;MANUAL;OFF;OFF;5
974.5;3.679;0.000;MANUAL;OFF;OFF;5
975.5;3.679;0.000;MANUAL;OFF;OFF;5
976.5;3.679;0.000;AUTO;OFF;ON;5
977.6;3.446;0.000;AUTO;OFF;ON;5
978.6;3.438;0.000;AUTO;OFF;ON;5
979.6;3.438;0.000;AUTO;OFF;ON;5
980.6;3.432;0.000;AUTO;OFF;ON;5
981.6;3.426;0.000;AUTO;OFF;ON;5
982.6;3.420;0.000;AUTO;OFF;ON;5
983.6;3.414;0.000;AUTO;OFF;ON;5
984.6;3.409;0.000;AUTO;OFF;ON;5
985.6;3.404;0.000;AUTO;OFF;ON;5
986.6;3.404;0.000;AUTO;OFF;ON;5
987.6;3.399;0.000;AUTO;OFF;ON;5
988.7;3.395;0.000;AUTO;OFF;ON;5
989.7;3.388;0.000;AUTO;OFF;ON;5
990.7;3.383;0.000;AUTO;OFF;ON;5
991.7;3.379;0.000;AUTO;OFF;ON;5
992.7;3.374;0.000;AUTO;OFF;ON;5
993.7;3.370;0.000;AUTO;OFF;ON;5
994.7;3.370;0.000;AUTO;OFF;ON;5
995.7;3.366;0.000;AUTO;OFF;ON;5
996.7;3.361;0.000;AUTO;OFF;ON;5
997.8;3.357;0.000;AUTO;OFF;ON;5
998.8;3.353;0.000;AUTO;OFF;ON;5
999.8;3.348;0.000;AUTO;OFF;ON;5
1000.8;3.344;0.000;AUTO;OFF;ON;5
1001.8;3.340;0.000;AUTO;OFF;ON;5
1002.8;3.340;0.000;AUTO;OFF;ON;5
1003.9;3.336;0.000;AUTO;OFF;ON;5
1004.9;3.331;0.000;AUTO;OFF;ON;5
1005.9;3.328;0.000;AUTO;OFF;ON;5
1006.9;3.322;0.000;AUTO;OFF;ON;5
1007.9;3.319;0.000;AUTO;OFF;ON;5
1008.9;3.314;0.000;AUTO;OFF;ON;5
1009.9;3.310;0.000;AUTO;OFF;ON;5
1010.9;3.310;0.000;AUTO;OFF;ON;5
1011.9;3.305;0.000;AUTO;OFF;ON;5
1012.9;3.301;0.000;AUTO;OFF;ON;5
1013.9;3.297;0.000;AUTO;OFF;ON;5
1015.0;3.293;0.000;AUTO;OFF;ON;5
1016.0;3.289;0.000;AUTO;OFF;ON;5
1017.0;3.284;0.000;AUTO;OFF;ON;5
1018.0;3.280;0.000;AUTO;OFF;ON;5
1019.0;3.280;0.000;AUTO;OFF;ON;5
1020.0;3.275;0.000;AUTO;OFF;ON;5
1021.0;3.272;0.000;AUTO;OFF;ON;5
1022.0;3.267;0.000;AUTO;OFF;ON;5
1023.0;3.262;0.000;AUTO;OFF;ON;5
1024.0;3.258;0.000;AUTO;OFF;ON;5
1025.0;3.254;0.000;AUTO;OFF;ON;5
1026.1;3.254;0.000;AUTO;OFF;ON;5
1027.1;3.249;0.000;AUTO;OFF;ON;5
1028.1;3.244;0.000;AUTO;OFF;ON;5
1029.1;3.240;0.000;AUTO;OFF;ON;5
1030.1;3.235;0.000;AUTO;OFF;ON;5
1031.1;3.230;0.000;AUTO;OFF;ON;5
1032.2;3.226;0.000;AUTO;OFF;ON;5
1033.2;3.221;0.000;AUTO;OFF;ON;5
1034.2;3.221;0.000;AUTO;OFF;ON;5
1035.2;3.216;0.000;AUTO;OFF;ON;5
1036.2;3.212;0.000;AUTO;OFF;ON;5
1037.2;3.207;0.000;AUTO;OFF;ON;5
1038.2;3.202;0.000;AUTO;OFF;ON;5
1039.2;3.197;0.000;AUTO;OFF;ON;5
1040.2;3.192;0.000;AUTO;OFF;ON;5
1041.2;3.187;0.000;AUTO;OFF;ON;5
1042.3;3.187;0.000;AUTO;OFF;ON;5
1043.3;3.183;0.000;AUTO;OFF;ON;5
1044.3;3.177;0.000;AUTO;OFF;ON;5
1045.3;3.173;0.000;AUTO;OFF;ON;5
1046.3;3.167;0.000;AUTO;OFF;ON;5
1047.3;3.162;0.000;AUTO;OFF;ON;5
1048.3;3.156;0.000;AUTO;OFF;ON;5
1049.3;3.151;0.000;AUTO;OFF;ON;5
1050.3;3.151;0.000;AUTO;OFF;ON;5
1051.3;3.146;0.000;AUTO;OFF;ON;5
1052.3;3.140;0.000;AUTO;OFF;ON;5
1053.3;3.134;0.000;AUTO;OFF;ON;5
1054.4;3.129;0.000;AUTO;OFF;ON;5
1055.4;3.123;0.000;AUTO;OFF;ON;5
1056.4;3.117;0.000;AUTO;OFF;ON;5
1057.4;3.117;0.000;AUTO;OFF;ON;5
1058.4;3.112;0.000;AUTO;OFF;ON;5
1059.4;3.105;0.000;AUTO;OFF;ON;5
1060.4;3.099;0.000;AUTO;OFF;ON;5
1061.4;3.093;0.000;AUTO;OFF;ON;5
1062.4;3.087;0.000;AUTO;OFF;ON;5
1063.4;3.080;0.000;AUTO;OFF;ON;5
1064.4;3.074;0.000;AUTO;OFF;ON;5
1065.5;3.074;0.000;AUTO;OFF;ON;5
1066.5;3.067;0.000;AUTO;OFF;ON;5
1067.5;3.061;0.000;AUTO;OFF;ON;5
1068.5;3.054;0.000;AUTO;OFF;ON;5
1069.5;3.047;0.000;AUTO;OFF;ON;5
1070.5;3.040;0.000;AUTO;OFF;ON;5
1071.5;3.033;0.000;AUTO;OFF;ON;5
1072.5;3.033;0.000;AUTO;OFF;ON;5
1073.5;3.026;0.000;AUTO;OFF;ON;5
1074.5;3.018;0.000;AUTO;OFF;ON;5
1075.5;3.011;0.000;AUTO;OFF;ON;5
1076.5;3.002;0.000;AUTO;OFF;ON;5
