Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
2048.0;3.335;0.000;MANUAL;OFF;OFF;14
2049.0;3.335;0.000;MANUAL;OFF;OFF;14
2050.0;3.337;0.000;MANUAL;OFF;OFF;14
2051.1;3.337;0.000;MANUAL;OFF;OFF;14
2052.1;3.337;0.000;MANUAL;OFF;OFF;14
2053.1;3.337;0.000;MANUAL;OFF;OFF;14
2054.1;3.338;0.000;MANUAL;OFF;OFF;14
2055.1;3.339;0.000;MANUAL;OFF;OFF;14
2056.1;3.340;0.000;MANUAL;OFF;OFF;14
2057.1;3.340;0.000;MANUAL;OFF;OFF;14
2058.1;3.341;0.000;MANUAL;OFF;OFF;14
2059.2;3.341;0.000;MANUAL;OFF;OFF;14
2060.2;3.341;0.000;MANUAL;OFF;OFF;14
2061.2;3.342;0.000;MANUAL;OFF;OFF;14
2062.2;3.342;0.000;MANUAL;OFF;OFF;14
2063.2;3.343;0.000;MANUAL;OFF;OFF;14
2064.2;3.344;0.000;MANUAL;OFF;OFF;14
2065.2;3.344;0.000;MANUAL;OFF;OFF;14
2066.2;3.344;0.000;AUTO;ON;OFF;14
2067.3;3.344;0.000;AUTO;ON;OFF;14
2068.3;4.020;0.000;AUTO;ON;OFF;14
2069.3;4.043;0.000;AUTO;ON;OFF;14
2070.3;4.060;0.000;AUTO;ON;OFF;14
2071.3;4.073;0.000;AUTO;ON;OFF;14
2072.3;4.085;0.000;AUTO;ON;OFF;14
2073.3;4.097;0.000;AUTO;ON;OFF;14
2074.3;4.108;0.000;AUTO;ON;OFF;14
2075.3;4.108;0.000;AUTO;ON;OFF;14
2076.3;4.118;0.000;AUTO;ON;OFF;14
2077.4;4.127;0.000;AUTO;ON;OFF;14
2078.4;4.135;0.000;AUTO;ON;OFF;14
2079.4;4.142;0.000;AUTO;ON;OFF;14
2080.4;4.148;0.000;AUTO;ON;OFF;14
2081.4;4.155;0.000;AUTO;ON;OFF;14
2082.4;4.160;0.000;AUTO;ON;OFF;14
2083.4;4.160;0.000;AUTO;ON;OFF;14
2084.4;4.167;0.000;AUTO;ON;OFF;14
2085.4;4.171;0.000;AUTO;ON;OFF;14
2086.4;4.176;0.000;AUTO;ON;OFF;14
2087.4;4.181;0.000;AUTO;ON;OFF;14
2088.4;4.185;0.000;AUTO;ON;OFF;14
2089.5;4.189;0.000;AUTO;ON;OFF;14
2090.5;4.189;0.000;AUTO;ON;OFF;14
2091.5;4.190;0.000;AUTO;ON;OFF;14
2092.5;4.191;0.000;AUTO;ON;OFF;14
2093.6;4.191;0.000;AUTO;ON;OFF;14
2094.6;4.191;0.000;AUTO;ON;OFF;14
2095.6;4.192;0.000;AUTO;ON;OFF;14
2096.6;4.193;0.000;AUTO;ON;OFF;14
2097.6;4.193;0.000;AUTO;ON;OFF;14
2098.6;4.193;0.000;AUTO;ON;OFF;14
2099.6;4.193;0.000;AUTO;ON;OFF;14
2100.6;4.193;0.000;AUTO;ON;OFF;14
2101.6;4.194;0.000;AUTO;ON;OFF;14
2102.6;4.194;0.000;AUTO;ON;OFF;14
2103.6;4.194;0.000;AUTO;ON;OFF;14
2104.7;4.194;0.000;AUTO;ON;OFF;14
2105.7;4.194;0.000;AUTO;ON;OFF;14
2106.7;4.194;0.000;AUTO;ON;OFF;14
2107.7;4.196;0.000;AUTO;ON;OFF;14
2108.7;4.195;0.000;AUTO;ON;OFF;14
2109.7;4.196;0.000;AUTO;ON;OFF;14
2110.7;4.196;0.000;AUTO;ON;OFF;14
2111.7;4.196;0.000;AUTO;ON;OFF;14
2112.8;4.196;0.000;AUTO;ON;OFF;14
2113.8;4.196;0.000;AUTO;ON;OFF;14
2114.8;4.196;0.000;AUTO;ON;OFF;14
2115.8;4.197;0.000;AUTO;ON;OFF;14
2116.8;4.197;0.000;AUTO;ON;OFF;14
2117.8;4.197;0.000;AUTO;ON;OFF;14
2118.8;4.198;0.000;AUTO;ON;OFF;14
2119.8;4.198;0.000;AUTO;ON;OFF;14
2120.8;4.198;0.000;AUTO;ON;OFF;14
2121.8;4.199;0.000;AUTO;ON;OFF;14
2122.8;4.199;0.000;AUTO;ON;OFF;14
2123.9;4.198;0.000;AUTO;ON;OFF;14
2124.9;4.199;0.000;AUTO;ON;OFF;14
2125.9;4.198;0.000;AUTO;ON;OFF;14
2126.9;4.199;0.000;AUTO;ON;OFF;14
2127.9;4.199;0.000;AUTO;ON;OFF;14
2128.9;4.199;0.000;AUTO;ON;OFF;14
2129.9;4.200;0.000;AUTO;ON;OFF;14
2130.9;4.200;0.000;AUTO;ON;OFF;14
2132.0;4.199;0.000;AUTO;ON;OFF;14
2133.0;4.200;0.000;AUTO;OFF;ON;15
2134.0;3.723;0.000;MANUAL;OFF;OFF;15
2135.0;3.736;0.000;MANUAL;OFF;OFF;15
2136.0;3.728;0.000;MANUAL;OFF;OFF;15
2137.0;3.723;0.000;MANUAL;OFF;OFF;15
2138.0;3.723;0.000;MANUAL;OFF;OFF;15
2139.1;3.718;0.000;MANUAL;OFF;OFF;15
2140.1;3.713;0.000;MANUAL;OFF;OFF;15
2141.1;3.709;0.000;MANUAL;OFF;OFF;15
2142.1;3.704;0.000;MANUAL;OFF;OFF;15
2143.1;3.701;0.000;MANUAL;OFF;OFF;15
2144.1;3.697;0.000;MANUAL;OFF;OFF;15
2145.1;3.694;0.000;MANUAL;OFF;OFF;15
2146.1;3.694;0.000;MANUAL;OFF;OFF;15
2147.1;3.691;0.000;MANUAL;OFF;OFF;15
2148.1;3.688;0.000;MANUAL;OFF;OFF;15
2149.2;3.685;0.000;MANUAL;OFF;OFF;15
2150.2;3.683;0.000;MANUAL;OFF;OFF;15
2151.2;3.680;0.000;MANUAL;OFF;OFF;15
2152.2;3.678;0.000;MANUAL;OFF;OFF;15
2153.2;3.676;0.000;MANUAL;OFF;OFF;15
2154.2;3.676;0.000;MANUAL;OFF;OFF;15
2155.2;3.674;0.000;MANUAL;OFF;OFF;15
2156.2;3.671;0.000;MANUAL;OFF;OFF;15
2157.2;3.669;0.000;MANUAL;OFF;OFF;15
2158.3;3.668;0.000;MANUAL;OFF;OFF;15
2159.3;3.666;0.000;MANUAL;OFF;OFF;15
2160.3;3.664;0.000;MANUAL;OFF;OFF;15
2161.3;3.662;0.000;MANUAL;OFF;OFF;15
2162.3;3.662;0.000;MANUAL;OFF;OFF;15
2163.3;3.661;0.000;MANUAL;OFF;OFF;15
2164.3;3.659;0.000;MANUAL;OFF;OFF;15
2165.3;3.658;0.000;MANUAL;OFF;OFF;15
2166.3;3.657;0.000;MANUAL;OFF;OFF;15
2167.3;3.655;0.000;MANUAL;OFF;OFF;15
2168.4;3.654;0.000;MANUAL;OFF;OFF;15
2169.4;3.653;0.000;MANUAL;OFF;OFF;15
2170.4;3.653;0.000;MANUAL;OFF;OFF;15
2171.4;3.652;0.000;MANUAL;OFF;OFF;15
2172.4;3.650;0.000;MANUAL;OFF;OFF;15
2173.5;3.649;0.000;MANUAL;OFF;OFF;15
2174.5;3.648;0.000;MANUAL;OFF;OFF;15
2175.5;3.647;0.000;MANUAL;OFF;OFF;15
2176.5;3.646;0.000;MANUAL;OFF;OFF;15
2177.5;3.645;0.000;MANUAL;OFF;OFF;15
2178.5;3.645;0.000;MANUAL;OFF;OFF;15
2179.5;3.644;0.000;MANUAL;OFF;OFF;15
2180.5;3.643;0.000;MANUAL;OFF;OFF;15
2181.6;3.642;0.000;MANUAL;OFF;OFF;15
2182.6;3.641;0.000;MANUAL;OFF;OFF;15
2183.6;3.640;0.000;MANUAL;OFF;OFF;15
2184.6;3.640;0.000;MANUAL;OFF;OFF;15
2185.6;3.640;0.000;MANUAL;OFF;OFF;15
2186.6;3.638;0.000;MANUAL;OFF;OFF;15
2187.6;3.638;0.000;MANUAL;OFF;OFF;15
2188.6;3.637;0.000;MANUAL;OFF;OFF;15
2189.7;3.636;0.000;MANUAL;OFF;OFF;15
2190.7;3.636;0.000;MANUAL;OFF;OFF;15
2191.7;3.635;0.000;MANUAL;OFF;OFF;15
2192.7;3.634;0.000;MANUAL;OFF;OFF;15
2193.7;3.634;0.000;MANUAL;OFF;OFF;15
2194.7;3.634;0.000;MANUAL;OFF;OFF;15
2195.7;3.633;0.000;MANUAL;OFF;OFF;15
2196.7;3.632;0.000;MANUAL;OFF;OFF;15
2197.8;3.631;0.000;MANUAL;OFF;OFF;15
2198.8;3.631;0.000;AUTO;OFF;ON;15
2199.8;3.379;0.250;AUTO;OFF;ON;15
2200.8;3.371;0.252;AUTO;OFF;ON;15
2201.8;3.371;0.252;AUTO;OFF;ON;15
2202.8;3.365;0.247;AUTO;OFF;ON;15
2203.8;3.359;0.319;AUTO;OFF;ON;15
2204.9;3.354;0.311;AUTO;OFF;ON;15
2205.9;3.350;0.304;AUTO;OFF;ON;15
2206.9;3.345;0.347;AUTO;OFF;ON;15
2207.9;3.341;0.313;AUTO;OFF;ON;15
2208.9;3.337;0.339;AUTO;OFF;ON;15
2209.9;3.337;0.339;AUTO;OFF;ON;15
2210.9;3.331;0.354;AUTO;OFF;ON;15
2211.9;3.328;0.329;AUTO;OFF;ON;15
2212.9;3.324;0.341;AUTO;OFF;ON;15
2213.9;3.320;0.340;AUTO;OFF;ON;15
2214.9;3.316;0.395;AUTO;OFF;ON;15
2216.0;3.312;0.352;AUTO;OFF;ON;15
2217.0;3.309;0.376;AUTO;OFF;ON;15
2218.0;3.309;0.376;AUTO;OFF;ON;15
2219.0;3.305;0.333;AUTO;OFF;ON;15
2220.0;3.301;0.257;AUTO;OFF;ON;15
2221.0;3.298;0.328;AUTO;OFF;ON;15
2222.0;3.293;0.291;AUTO;OFF;ON;15
2223.0;3.290;0.219;AUTO;OFF;ON;15
2224.0;3.286;0.316;AUTO;OFF;ON;15
2225.1;3.286;0.316;AUTO;OFF;ON;15
2226.1;3.283;0.358;AUTO;OFF;ON;15
2227.1;3.279;0.394;AUTO;OFF;ON;15
2228.1;3.276;0.435;AUTO;OFF;ON;15
2229.1;3.272;0.325;AUTO;OFF;ON;15
2230.1;3.269;0.381;AUTO;OFF;ON;15
2231.1;3.266;0.396;AUTO;OFF;ON;15
2232.1;3.262;0.374;AUTO;OFF;ON;15
2233.1;3.262;0.374;AUTO;OFF;ON;15
2234.2;3.259;0.311;AUTO;OFF;ON;15
2235.2;3.255;0.299;AUTO;OFF;ON;15
2236.2;3.252;0.261;AUTO;OFF;ON;15
2237.2;3.248;0.276;AUTO;OFF;ON;15
2238.2;3.245;0.316;AUTO;OFF;ON;15
2239.2;3.241;0.188;AUTO;OFF;ON;15
2240.2;3.238;0.226;AUTO;OFF;ON;15
2241.3;3.238;0.226;AUTO;OFF;ON;15
2242.3;3.234;0.279;AUTO;OFF;ON;15
2243.3;3.231;0.383;AUTO;OFF;ON;15
2244.3;3.227;0.340;AUTO;OFF;ON;15
2245.3;3.224;0.323;AUTO;OFF;ON;15
2246.3;3.221;0.340;AUTO;OFF;ON;15
2247.3;3.217;0.294;AUTO;OFF;ON;15
2248.4;3.214;0.348;AUTO;OFF;ON;15
2249.4;3.214;0.348;AUTO;OFF;ON;15
2250.4;3.210;0.301;AUTO;OFF;ON;15
2251.4;3.207;0.321;AUTO;OFF;ON;15
2252.4;3.203;0.347;AUTO;OFF;ON;15
2253.4;3.200;0.356;AUTO;OFF;ON;15
2254.4;3.197;0.302;AUTO;OFF;ON;15
2255.4;3.193;0.289;AUTO;OFF;ON;15
2256.5;3.190;0.345;AUTO;OFF;ON;15
2257.5;3.190;0.345;AUTO;OFF;ON;15
2258.5;3.186;0.304;AUTO;OFF;ON;15
2259.5;3.182;0.357;AUTO;OFF;ON;15
2260.5;3.179;0.350;AUTO;OFF;ON;15
2261.5;3.175;0.375;AUTO;OFF;ON;15
2262.5;3.172;0.422;AUTO;OFF;ON;15
2263.5;3.169;0.347;AUTO;OFF;ON;15
2264.5;3.165;0.341;AUTO;OFF;ON;15
2265.5;3.165;0.341;AUTO;OFF;ON;15
2266.5;3.161;0.338;AUTO;OFF;ON;15
2267.5;3.157;0.349;AUTO;OFF;ON;15
2268.6;3.153;0.319;AUTO;OFF;ON;15
2269.6;3.149;0.335;AUTO;OFF;ON;15
2270.6;3.146;0.337;AUTO;OFF;ON;15
2271.6;3.142;0.330;AUTO;OFF;ON;15
2272.6;3.138;0.248;AUTO;OFF;ON;15
2273.7;3.138;0.248;AUTO;OFF;ON;15
2274.7;3.134;0.296;AUTO;OFF;ON;15
2275.7;3.130;0.317;AUTO;OFF;ON;15
2276.7;3.126;0.364;AUTO;OFF;ON;15
2277.7;3.123;0.313;AUTO;OFF;ON;15
2278.7;3.119;0.354;AUTO;OFF;ON;15
2279.7;3.114;0.310;AUTO;OFF;ON;15
2280.7;3.114;0.310;AUTO;OFF;ON;15
2281.7;3.110;0.339;AUTO;OFF;ON;15
2282.7;3.106;0.276;AUTO;OFF;ON;15
2283.8;3.102;0.333;AUTO;OFF;ON;15
2284.8;3.097;0.248;AUTO;OFF;ON;15
2285.8;3.093;0.324;AUTO;OFF;ON;15
2286.8;3.089;0.268;AUTO;OFF;ON;15
2287.8;3.085;0.353;AUTO;OFF;ON;15
2288.8;3.085;0.353;AUTO;OFF;ON;15
2289.8;3.080;0.369;AUTO;OFF;ON;15
2290.8;3.076;0.343;AUTO;OFF;ON;15
2291.8;3.071;0.322;AUTO;OFF;ON;15
2292.8;3.066;0.289;AUTO;OFF;ON;15
2293.9;3.062;0.291;AUTO;OFF;ON;15
2294.9;3.057;0.272;AUTO;OFF;ON;15
2295.9;3.052;0.338;AUTO;OFF;ON;15
2296.9;3.052;0.338;AUTO;OFF;ON;15
2297.9;3.048;0.316;AUTO;OFF;ON;15
2298.9;3.042;0.306;AUTO;OFF;ON;15
2299.9;3.038;0.391;AUTO;OFF;ON;15
2300.9;3.033;0.331;AUTO;OFF;ON;15
2301.9;3.028;0.362;AUTO;OFF;ON;15
2303.0;3.023;0.352;AUTO;OFF;ON;15
2304.0;3.018;0.300;AUTO;OFF;ON;15
2305.0;3.018;0.300;AUTO;OFF;ON;15
2306.0;3.012;0.355;AUTO;OFF;ON;15
2307.0;3.006;0.330;AUTO;OFF;ON;15
2308.0;3.001;0.378;AUTO;OFF;ON;15
2309.0;2.995;0.419;AUTO;ON;OFF;15
2310.0;3.941;0.000;MANUAL;OFF;OFF;16
2311.0;3.283;0.000;MANUAL;OFF;OFF;16
2312.0;3.283;0.000;MANUAL;OFF;OFF;16
2313.1;3.283;0.000;MANUAL;OFF;OFF;16
2314.1;3.286;0.000;MANUAL;OFF;OFF;16
2315.1;3.288;0.000;MANUAL;OFF;OFF;16
2316.1;3.291;0.000;MANUAL;OFF;OFF;16
2317.1;3.295;0.000;MANUAL;OFF;OFF;16
2318.1;3.297;0.000;MANUAL;OFF;OFF;16
2319.1;3.299;0.000;MANUAL;OFF;OFF;16
2320.1;3.299;0.000;MANUAL;OFF;OFF;16
2321.1;3.301;0.000;MANUAL;OFF;OFF;16
2322.2;3.303;0.000;MANUAL;OFF;OFF;16
2323.2;3.305;0.000;MANUAL;OFF;OFF;16
2324.2;3.307;0.000;MANUAL;OFF;OFF;16
2325.2;3.309;0.000;MANUAL;OFF;OFF;16
2326.2;3.310;0.000;MANUAL;OFF;OFF;16
2327.2;3.311;0.000;MANUAL;OFF;OFF;16
2328.2;3.311;0.000;MANUAL;OFF;OFF;16
2329.2;3.313;0.000;MANUAL;OFF;OFF;16
2330.3;3.314;0.000;MANUAL;OFF;OFF;16
2331.3;3.316;0.000;MANUAL;OFF;OFF;16
2332.3;3.317;0.000;MANUAL;OFF;OFF;16
2333.3;3.318;0.000;MANUAL;OFF;OFF;16
2334.3;3.319;0.000;MANUAL;OFF;OFF;16
2335.4;3.321;0.000;MANUAL;OFF;OFF;16
2336.4;3.321;0.000;MANUAL;OFF;OFF;16
2337.4;3.322;0.000;MANUAL;OFF;OFF;16
2338.4;3.323;0.000;MANUAL;OFF;OFF;16
2339.4;3.324;0.000;MANUAL;OFF;OFF;16
2340.4;3.324;0.000;MANUAL;OFF;OFF;16
2341.4;3.326;0.000;MANUAL;OFF;OFF;16
2342.4;3.326;0.000;MANUAL;OFF;OFF;16
2343.4;3.327;0.000;MANUAL;OFF;OFF;16
2344.4;3.327;0.000;MANUAL;OFF;OFF;16
2345.4;3.328;0.000;MANUAL;OFF;OFF;16
2346.4;3.329;0.000;MANUAL;OFF;OFF;16
2347.5;3.330;0.000;MANUAL;OFF;OFF;16
2348.5;3.331;0.000;MANUAL;OFF;OFF;16
2349.5;3.331;0.000;MANUAL;OFF;OFF;16
2350.5;3.332;0.000;MANUAL;OFF;OFF;16
2351.5;3.333;0.000;MANUAL;OFF;OFF;16
2352.5;3.333;0.000;MANUAL;OFF;OFF;16
2353.6;3.333;0.000;MANUAL;OFF;OFF;16
2354.6;3.334;0.000;MANUAL;OFF;OFF;16
2355.6;3.335;0.000;MANUAL;OFF;OFF;16
2356.6;3.335;0.000;MANUAL;OFF;OFF;16
2357.6;3.337;0.000;MANUAL;OFF;OFF;16
2358.6;3.337;0.000;MANUAL;OFF;OFF;16
2359.6;3.337;0.000;MANUAL;OFF;OFF;16
2360.6;3.338;0.000;MANUAL;OFF;OFF;16
2361.6;3.338;0.000;MANUAL;OFF;OFF;16
2362.6;3.339;0.000;MANUAL;OFF;OFF;16
2363.6;3.339;0.000;MANUAL;OFF;OFF;16
2364.7;3.340;0.000;MANUAL;OFF;OFF;16
2365.7;3.340;0.000;MANUAL;OFF;OFF;16
2366.7;3.341;0.000;MANUAL;OFF;OFF;16
2367.7;3.341;0.000;MANUAL;OFF;OFF;16
2368.7;3.342;0.000;MANUAL;OFF;OFF;16
2369.7;3.342;0.000;MANUAL;OFF;OFF;16
2370.7;3.343;0.000;MANUAL;OFF;OFF;16
2371.8;3.344;0.000;MANUAL;OFF;OFF;16
2372.8;3.344;0.000;MANUAL;OFF;OFF;16
2373.8;3.344;0.000;MANUAL;OFF;OFF;16
2374.8;3.344;0.000;AUTO;ON;OFF;16
2375.8;3.344;0.000;AUTO;ON;OFF;16
2376.8;4.026;0.000;AUTO;ON;OFF;16
2377.8;4.051;0.000;AUTO;ON;OFF;16
2378.9;4.066;0.000;AUTO;ON;OFF;16
2379.9;4.080;0.000;AUTO;ON;OFF;16
2380.9;4.091;0.000;AUTO;ON;OFF;16
2381.9;4.103;0.000;AUTO;ON;OFF;16
2382.9;4.113;0.000;AUTO;ON;OFF;16
2383.9;4.113;0.000;AUTO;ON;OFF;16
2384.9;4.122;0.000;AUTO;ON;OFF;16
2385.9;4.130;0.000;AUTO;ON;OFF;16
2387.0;4.139;0.000;AUTO;ON;OFF;16
2388.0;4.146;0.000;AUTO;ON;OFF;16
2389.0;4.151;0.000;AUTO;ON;OFF;16
2390.0;4.158;0.000;AUTO;ON;OFF;16
2391.0;4.164;0.000;AUTO;ON;OFF;16
2392.0;4.164;0.000;AUTO;ON;OFF;16
2393.0;4.169;0.000;AUTO;ON;OFF;16
2394.0;4.175;0.000;AUTO;ON;OFF;16
2395.0;4.179;0.000;AUTO;ON;OFF;16
2396.0;4.184;0.000;AUTO;ON;OFF;16
2397.0;4.187;0.000;AUTO;ON;OFF;16
2398.0;4.189;0.000;AUTO;ON;OFF;16
2399.0;4.189;0.000;AUTO;ON;OFF;16
2400.1;4.189;0.000;AUTO;ON;OFF;16
2401.1;4.189;0.000;AUTO;ON;OFF;16
2402.1;4.190;0.000;AUTO;ON;OFF;16
2403.1;4.190;0.000;AUTO;ON;OFF;16
2404.1;4.192;0.000;AUTO;ON;OFF;16
2405.1;4.192;0.000;AUTO;ON;OFF;16
2406.2;4.192;0.000;AUTO;ON;OFF;16
2407.2;4.192;0.000;AUTO;ON;OFF;16
2408.2;4.193;0.000;AUTO;ON;OFF;16
2409.2;4.193;0.000;AUTO;ON;OFF;16
2410.2;4.193;0.000;AUTO;ON;OFF;16
2411.2;4.193;0.000;AUTO;ON;OFF;16
2412.2;4.194;0.000;AUTO;ON;OFF;16
2413.2;4.193;0.000;AUTO;ON;OFF;16
2414.3;4.194;0.000;AUTO;ON;OFF;16
2415.3;4.194;0.000;AUTO;ON;OFF;16
2416.3;4.195;0.000;AUTO;ON;OFF;16
2417.3;4.195;0.000;AUTO;ON;OFF;16
2418.3;4.196;0.000;AUTO;ON;OFF;16
2419.3;4.196;0.000;AUTO;ON;OFF;16
2420.3;4.196;0.000;AUTO;ON;OFF;16
2421.3;4.196;0.000;AUTO;ON;OFF;16
2422.3;4.197;0.000;AUTO;ON;OFF;16
2423.3;4.197;0.000;AUTO;ON;OFF;16
2424.4;4.196;0.000;AUTO;ON;OFF;16
2425.4;4.196;0.000;AUTO;ON;OFF;16
2426.4;4.198;0.000;AUTO;ON;OFF;16
2427.4;4.198;0.000;AUTO;ON;OFF;16
2428.4;4.198;0.000;AUTO;ON;OFF;16
2429.4;4.198;0.000;AUTO;ON;OFF;16
2430.4;4.198;0.000;AUTO;ON;OFF;16
2431.4;4.198;0.000;AUTO;ON;OFF;16
2432.4;4.198;0.000;AUTO;ON;OFF;16
2433.5;4.198;0.000;AUTO;ON;OFF;16
2434.5;4.198;0.000;AUTO;ON;OFF;16
2435.5;4.199;0.000;AUTO;ON;OFF;16
2436.5;4.199;0.000;AUTO;ON;OFF;16
2437.5;4.199;0.000;AUTO;ON;OFF;16
2438.5;4.199;0.000;AUTO;ON;OFF;16
2439.5;4.199;0.000;AUTO;ON;OFF;16
2440.6;4.200;0.000;AUTO;ON;OFF;16
2441.6;4.200;0.000;AUTO;ON;OFF;16
2442.6;4.201;0.000;AUTO;OFF;ON;17
2443.6;3.747;0.000;MANUAL;OFF;OFF;17
2444.6;3.739;0.000;MANUAL;OFF;OFF;17
2445.6;3.731;0.000;MANUAL;OFF;OFF;17
2446.6;3.725;0.000;MANUAL;OFF;OFF;17
2447.7;3.725;0.000;MANUAL;OFF;OFF;17
2448.7;3.720;0.000;MANUAL;OFF;OFF;17
2449.7;3.715;0.000;MANUAL;OFF;OFF;17
2450.7;3.711;0.000;MANUAL;OFF;OFF;17
2451.7;3.707;0.000;MANUAL;OFF;OFF;17
2452.7;3.703;0.000;MANUAL;OFF;OFF;17
2453.7;3.699;0.000;MANUAL;OFF;OFF;17
2454.7;3.699;0.000;MANUAL;OFF;OFF;17
2455.7;3.696;0.000;MANUAL;OFF;OFF;17
2456.7;3.693;0.000;MANUAL;OFF;OFF;17
2457.7;3.690;0.000;MANUAL;OFF;OFF;17
2458.7;3.687;0.000;MANUAL;OFF;OFF;17
2459.8;3.685;0.000;MANUAL;OFF;OFF;17
2460.8;3.682;0.000;MANUAL;OFF;OFF;17
2461.8;3.680;0.000;MANUAL;OFF;OFF;17
2462.8;3.680;0.000;MANUAL;OFF;OFF;17
2463.8;3.678;0.000;MANUAL;OFF;OFF;17
2464.8;3.676;0.000;MANUAL;OFF;OFF;17
2465.8;3.673;0.000;MANUAL;OFF;OFF;17
2466.8;3.671;0.000;MANUAL;OFF;OFF;17
2467.8;3.669;0.000;MANUAL;OFF;OFF;17
2468.8;3.668;0.000;MANUAL;OFF;OFF;17
2469.9;3.666;0.000;MANUAL;OFF;OFF;17
2470.9;3.666;0.000;MANUAL;OFF;OFF;17
2471.9;3.665;0.000;MANUAL;OFF;OFF;17
2472.9;3.663;0.000;MANUAL;OFF;OFF;17
2473.9;3.661;0.000;MANUAL;OFF;OFF;17
2474.9;3.660;0.000;MANUAL;OFF;OFF;17
2475.9;3.659;0.000;MANUAL;OFF;OFF;17
2476.9;3.657;0.000;MANUAL;OFF;OFF;17
2477.9;3.657;0.000;MANUAL;OFF;OFF;17
2478.9;3.655;0.000;MANUAL;OFF;OFF;17
2479.9;3.655;0.000;MANUAL;OFF;OFF;17
2480.9;3.654;0.000;MANUAL;OFF;OFF;17
2481.9;3.652;0.000;MANUAL;OFF;OFF;17
2482.9;3.651;0.000;MANUAL;OFF;OFF;17
2483.9;3.650;0.000;MANUAL;OFF;OFF;17
2485.0;3.649;0.000;MANUAL;OFF;OFF;17
2486.0;3.649;0.000;MANUAL;OFF;OFF;17
2487.0;3.648;0.000;MANUAL;OFF;OFF;17
2488.0;3.647;0.000;MANUAL;OFF;OFF;17
2489.0;3.646;0.000;MANUAL;OFF;OFF;17
2490.0;3.645;0.000;MANUAL;OFF;OFF;17
2491.0;3.643;0.000;MANUAL;OFF;OFF;17
2492.0;3.643;0.000;MANUAL;OFF;OFF;17
2493.0;3.642;0.000;MANUAL;OFF;OFF;17
2494.0;3.642;0.000;MANUAL;OFF;OFF;17
2495.1;3.641;0.000;MANUAL;OFF;OFF;17
2496.1;3.640;0.000;MANUAL;OFF;OFF;17
2497.1;3.640;0.000;MANUAL;OFF;OFF;17
2498.1;3.638;0.000;MANUAL;OFF;OFF;17
2499.1;3.638;0.000;MANUAL;OFF;OFF;17
2500.1;3.637;0.000;MANUAL;OFF;OFF;17
2501.1;3.637;0.000;MANUAL;OFF;OFF;17
2502.1;3.636;0.000;MANUAL;OFF;OFF;17
2503.1;3.636;0.000;MANUAL;OFF;OFF;17
2504.2;3.635;0.000;MANUAL;OFF;OFF;17
2505.2;3.634;0.000;MANUAL;OFF;OFF;17
2506.2;3.633;0.000;MANUAL;OFF;OFF;17
2507.2;3.633;0.000;MANUAL;OFF;OFF;17
2508.2;3.633;0.000;AUTO;OFF;ON;17
2509.2;3.633;0.000;AUTO;OFF;ON;17
2510.2;3.377;0.382;AUTO;OFF;ON;17
2511.2;3.370;0.364;AUTO;OFF;ON;17
2512.3;3.363;0.290;AUTO;OFF;ON;17
2513.3;3.359;0.256;AUTO;OFF;ON;17
2514.3;3.353;0.215;AUTO;OFF;ON;17
2515.3;3.348;0.304;AUTO;OFF;ON;17
2516.3;3.344;0.255;AUTO;OFF;ON;17
2517.3;3.344;0.255;AUTO;OFF;ON;17
2518.3;3.339;0.275;AUTO;OFF;ON;17
2519.3;3.335;0.298;AUTO;OFF;ON;17
2520.3;3.331;0.302;AUTO;OFF;ON;17
2521.3;3.326;0.277;AUTO;OFF;ON;17
2522.4;3.323;0.248;AUTO;OFF;ON;17
2523.4;3.318;0.270;AUTO;OFF;ON;17
2524.4;3.314;0.316;AUTO;OFF;ON;17
2525.4;3.314;0.316;AUTO;OFF;ON;17
2526.4;3.311;0.346;AUTO;OFF;ON;17
2527.4;3.307;0.282;AUTO;OFF;ON;17
2528.4;3.303;0.376;AUTO;OFF;ON;17
2529.4;3.300;0.357;AUTO;OFF;ON;17
2530.4;3.296;0.372;AUTO;OFF;ON;17
2531.4;3.292;0.348;AUTO;OFF;ON;17
2532.4;3.292;0.348;AUTO;OFF;ON;17
2533.5;3.289;0.332;AUTO;OFF;ON;17
2534.5;3.285;0.358;AUTO;OFF;ON;17
2535.5;3.281;0.335;AUTO;OFF;ON;17
2536.5;3.278;0.367;AUTO;OFF;ON;17
2537.5;3.274;0.351;AUTO;OFF;ON;17
2538.5;3.271;0.276;AUTO;OFF;ON;17
2539.5;3.267;0.390;AUTO;OFF;ON;17
2540.5;3.267;0.390;AUTO;OFF;ON;17
2541.5;3.264;0.287;AUTO;OFF;ON;17
2542.5;3.260;0.290;AUTO;OFF;ON;17
2543.5;3.257;0.279;AUTO;OFF;ON;17
2544.6;3.253;0.281;AUTO;OFF;ON;17
2545.6;3.250;0.283;AUTO;OFF;ON;17
2546.6;3.246;0.312;AUTO;OFF;ON;17
2547.6;3.244;0.330;AUTO;OFF;ON;17
2548.6;3.244;0.330;AUTO;OFF;ON;17
2549.6;3.240;0.379;AUTO;OFF;ON;17
2550.6;3.237;0.269;AUTO;OFF;ON;17
2551.6;3.233;0.341;AUTO;OFF;ON;17
2552.7;3.229;0.314;AUTO;OFF;ON;17
2553.7;3.226;0.333;AUTO;OFF;ON;17
